feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,19,11,-798.0,-20.0,920.0,-939.0,-261.0,137.0,-241.0,-1859.0,-935.0,0.337321,fail_lower,0.662679,-0.325359,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,4,dqs_vs_dq_bit,19,11,51.0,295.0,862.0,5.0,216.0,564.0,-79.0,-857.0,-513.0,0.337321,fail_lower,0.662679,-0.325359,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,19,11,-1470.0,-65.0,432.0,-839.0,-369.0,66.0,-304.0,-1271.0,-1536.0,0.339713,fail_lower,0.660287,-0.320574,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,0,dqs_vs_dq_bit,19,11,-669.0,-120.0,548.0,-986.0,-301.0,92.0,-181.0,-1534.0,-761.0,0.339713,fail_lower,0.660287,-0.320574,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,2,dqs_vs_dq_bit,19,11,76.0,372.0,1073.0,70.0,215.0,828.0,-157.0,-1003.0,-752.0,0.339713,fail_lower,0.660287,-0.320574,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,0,dqs_vs_dq_bit,19,11,-794.0,-5.0,652.0,-873.0,-142.0,291.0,-137.0,-1525.0,-1085.0,0.339713,fail_lower,0.660287,-0.320574,overlap,0.0
dq_lane_range__iologic_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane0,,,dq_lane,19,11,456.0,791.0,1332.0,412.0,651.0,974.0,-140.0,-920.0,-518.0,0.349282,fail_lower,0.650718,-0.301435,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,19,11,-540.0,-16.0,635.0,-850.0,-139.0,157.0,-123.0,-1485.0,-697.0,0.349282,fail_lower,0.650718,-0.301435,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,19,11,-638.0,-165.0,423.0,-876.0,-259.0,0.0,-94.0,-1299.0,-638.0,0.349282,fail_lower,0.650718,-0.301435,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_4__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,4,dqs_vs_dq_lane,19,11,63.0,279.0,836.5,18.0,196.5,561.0,-82.5,-818.5,-498.0,0.351675,fail_lower,0.648325,-0.296651,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,19,11,-669.0,-84.0,371.0,-847.0,-300.0,98.0,-216.0,-1218.0,-767.0,0.354067,fail_lower,0.645933,-0.291866,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,19,11,-978.0,66.0,1068.0,-943.0,-114.0,353.0,-180.0,-2011.0,-1331.0,0.354067,fail_lower,0.645933,-0.291866,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,19,11,3.0,273.0,865.0,13.0,205.0,392.0,-68.0,-852.0,-389.0,0.354067,fail_lower,0.645933,-0.291866,overlap,0.0
signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,19,11,-246.5,-32.5,180.5,-469.0,-164.5,192.0,-132.0,-649.5,-438.5,0.356459,fail_lower,0.643541,-0.287081,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,0,dqs_vs_dq_bit,19,11,-1477.0,-91.0,499.0,-846.0,-377.0,201.0,-286.0,-1345.0,-1678.0,0.363636,fail_lower,0.636364,-0.272727,overlap,0.0
