feature_a,feature_b,n_pass,n_fail,auc_pair_score_fail_higher,auc_best,fail_minus_pass_median_score
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,22,7,0.694805,0.694805,188.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.694805,0.694805,166.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.694805,0.694805,159.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.694805,0.694805,150.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.694805,0.694805,113.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.691558,0.691558,373.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.691558,0.691558,331.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.691558,0.691558,217.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.688312,0.688312,631.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.688312,0.688312,423.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.688312,0.688312,365.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.688312,0.688312,306.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.688312,0.688312,242.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.688312,0.688312,230.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.688312,0.688312,196.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,22,7,0.685065,0.685065,225.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,7,0.681818,0.681818,819.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.681818,0.681818,358.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.681818,0.681818,345.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.681818,0.681818,282.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.681818,0.681818,274.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,22,7,0.681818,0.681818,271.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.681818,0.681818,262.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.681818,0.681818,221.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,22,7,0.681818,0.681818,208.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.681818,0.681818,194.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,7,0.681818,0.681818,112.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,22,7,0.675325,0.675325,671.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.675325,0.675325,547.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,7,0.675325,0.675325,545.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.675325,0.675325,358.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.675325,0.675325,293.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,22,7,0.675325,0.675325,261.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.668831,0.668831,242.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,7,0.668831,0.668831,165.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.662338,0.662338,358.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.662338,0.662338,355.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.662338,0.662338,335.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.662338,0.662338,146.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,22,7,0.655844,0.655844,365.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.652597,0.652597,313.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.649351,0.649351,351.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq10__ctrl_none__dq10__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.649351,0.649351,57.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.646104,0.646104,213.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.642857,0.642857,182.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.642857,0.642857,136.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq2__ctrl_none__dq2__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.642857,0.642857,71.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.636364,0.636364,538.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.636364,0.636364,414.5
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.636364,0.636364,157.5
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,22,7,0.62987,0.62987,251.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.623377,0.623377,263.5
direct_max__dq_iologic__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_1__endpoint__value_ps,22,7,0.61039,0.61039,75.5
