family,constant_edge,delta_ps,baseline_ps,variant_ps,key,baseline_text,variant_text
dq_dqs_input,True,0.0,1055.0,1055.0,INTERCONNECT:$iopadmap$ypcb_00338_1p1_ddr3.ddr3_dqs_p[3]$subcell$OBUFT.TRI,(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[3\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055)),(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[3\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055))
dq_dqs_input,True,0.0,1055.0,1055.0,INTERCONNECT:$iopadmap$ypcb_00338_1p1_ddr3.ddr3_dqs_p[4]$subcell$OBUFT.TRI,(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[4\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055)),(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[4\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055))
dq_dqs_input,True,0.0,1055.0,1055.0,INTERCONNECT:$iopadmap$ypcb_00338_1p1_ddr3.ddr3_dqs_p[5]$subcell$OBUFT.TRI,(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[5\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055)),(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[5\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055))
dq_dqs_input,True,0.0,1055.0,1055.0,INTERCONNECT:$iopadmap$ypcb_00338_1p1_ddr3.ddr3_dqs_p[6]$subcell$OBUFT.TRI,(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[6\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055)),(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[6\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055))
dq_dqs_input,True,0.0,1055.0,1055.0,INTERCONNECT:$iopadmap$ypcb_00338_1p1_ddr3.ddr3_dqs_p[7]$subcell$OBUFT.TRI,(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[7\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055)),(INTERCONNECT \$PACKER_VCC_DRV.Y \$iopadmap\$ypcb_00338_1p1_ddr3\.ddr3_dqs_p\[7\]\$subcell\$OBUFT.TRI (1055:1055:1055) (1055:1055:1055))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.CE (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.CE (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,345.0,345.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].IDELAYE2_data.CINVCTRL,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].IDELAYE2_data.INC,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.INC (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.INC (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].IDELAYE2_data.REGRST,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CE (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CE (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,345.0,345.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.CINVCTRL,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.INC,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.INC (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.INC (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].IDELAYE2_data.REGRST,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.CE (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.CE (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].IDELAYE2_data.INC,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.INC (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.INC (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,444.0,444.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.CE (444:444:444) (444:444:444)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.CE (444:444:444) (444:444:444))
dq_dqs_input,True,0.0,444.0,444.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].IDELAYE2_data.INC,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.INC (444:444:444) (444:444:444)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.INC (444:444:444) (444:444:444))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,345.0,345.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].IDELAYE2_data.CINVCTRL,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].IDELAYE2_data.REGRST,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,345.0,345.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].IDELAYE2_data.CINVCTRL,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].IDELAYE2_data.REGRST,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CE (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CE (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,345.0,345.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.CINVCTRL,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.INC,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.INC (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.INC (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.REGRST,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,444.0,444.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.CE (444:444:444) (444:444:444)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.CE (444:444:444) (444:444:444))
dq_dqs_input,True,0.0,345.0,345.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].IDELAYE2_data.CINVCTRL,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.CINVCTRL (345:345:345) (345:345:345))
dq_dqs_input,True,0.0,444.0,444.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].IDELAYE2_data.INC,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.INC (444:444:444) (444:444:444)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.INC (444:444:444) (444:444:444))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].IDELAYE2_data.LDPIPEEN,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.LDPIPEEN (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].IDELAYE2_data.REGRST,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.IDELAYE2_data.REGRST (307:307:307) (307:307:307))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].ISERDESE2_data.CE1,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.CE1 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,192.0,192.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].ISERDESE2_data.CE2,(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192)),(INTERCONNECT \$PACKER_VCC_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.CE2 (192:192:192) (192:192:192))
dq_dqs_input,True,0.0,307.0,307.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[2].IDELAYE2_data.CE,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.IDELAYE2_data.CE (307:307:307) (307:307:307)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.IDELAYE2_data.CE (307:307:307) (307:307:307))
