family,constant_edge,delta_ps,baseline_ps,variant_ps,key,baseline_text,variant_text
dq_dqs_input,False,-1299.0,3029.0,1730.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[6].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.ISERDESE2_data.RST (3029:3029:3029) (3029:3029:3029)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.ISERDESE2_data.RST (1730:1730:1730) (1730:1730:1730))
dq_dqs_input,False,-1216.0,3122.0,1906.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk7[0].ISERDESE2_dqs.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[0\]\.ISERDESE2_dqs.RST (3122:3122:3122) (3122:3122:3122)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[0\]\.ISERDESE2_dqs.RST (1906:1906:1906) (1906:1906:1906))
dq_dqs_input,False,-1207.0,3213.0,2006.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[8].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.RST (3213:3213:3213) (3213:3213:3213)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.RST (2006:2006:2006) (2006:2006:2006))
dq_dqs_input,False,-1206.0,2937.0,1731.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[2].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.ISERDESE2_data.RST (2937:2937:2937) (2937:2937:2937)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[2\]\.ISERDESE2_data.RST (1731:1731:1731) (1731:1731:1731))
dq_dqs_input,False,-1205.0,3075.0,1870.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.RST (3075:3075:3075) (3075:3075:3075)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.RST (1870:1870:1870) (1870:1870:1870))
dq_dqs_input,False,-1162.0,2665.0,1503.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[0].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.RST (2665:2665:2665) (2665:2665:2665)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[0\]\.ISERDESE2_data.RST (1503:1503:1503) (1503:1503:1503))
dq_dqs_input,False,-1144.0,3042.0,1898.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[9].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.RST (3042:3042:3042) (3042:3042:3042)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.RST (1898:1898:1898) (1898:1898:1898))
dq_dqs_input,False,-1099.0,2694.0,1595.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[1].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.RST (2694:2694:2694) (2694:2694:2694)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[1\]\.ISERDESE2_data.RST (1595:1595:1595) (1595:1595:1595))
dq_dqs_input,False,-1096.0,2913.0,1817.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.ISERDESE2_data.RST (2913:2913:2913) (2913:2913:2913)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.ISERDESE2_data.RST (1817:1817:1817) (1817:1817:1817))
dq_dqs_input,False,-1086.0,2572.0,1486.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[10].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.RST (2572:2572:2572) (2572:2572:2572)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[10\]\.ISERDESE2_data.RST (1486:1486:1486) (1486:1486:1486))
dq_dqs_input,False,-1085.0,2657.0,1572.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.RST (2657:2657:2657) (2657:2657:2657)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.RST (1572:1572:1572) (1572:1572:1572))
dq_dqs_input,False,-1066.0,2878.0,1812.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.RST (2878:2878:2878) (2878:2878:2878)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.RST (1812:1812:1812) (1812:1812:1812))
dq_dqs_input,False,-1063.0,2604.0,1541.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[4].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.ISERDESE2_data.RST (2604:2604:2604) (2604:2604:2604)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[4\]\.ISERDESE2_data.RST (1541:1541:1541) (1541:1541:1541))
dq_dqs_input,False,-1041.0,2838.0,1797.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk7[1].ISERDESE2_dqs.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.RST (2838:2838:2838) (2838:2838:2838)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.RST (1797:1797:1797) (1797:1797:1797))
idelayctrl_ready,False,-949.0,2457.0,1508.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.IDELAYCTRL_inst$intcell$CTRL_DUP_0.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.IDELAYCTRL_inst\$intcell\$CTRL_DUP_0.RST (2457:2457:2457) (2457:2457:2457)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.IDELAYCTRL_inst\$intcell\$CTRL_DUP_0.RST (1508:1508:1508) (1508:1508:1508))
dq_dqs_input,False,-902.0,2663.0,1761.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.RST (2663:2663:2663) (2663:2663:2663)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.RST (1761:1761:1761) (1761:1761:1761))
dq_dqs_input,False,-901.0,2578.0,1677.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.RST (2578:2578:2578) (2578:2578:2578)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.RST (1677:1677:1677) (1677:1677:1677))
idelay_programming,False,-894.0,1889.0,995.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[9].IDELAYE2_data.CNTVALUEIN4,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.IDELAYE2_data.CNTVALUEIN4 (1889:1889:1889) (1889:1889:1889)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.IDELAYE2_data.CNTVALUEIN4 (995:995:995) (995:995:995))
read_bist_state17,False,-894.0,1800.0,906.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[8].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.BITSLIP (1800:1800:1800) (1800:1800:1800)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.BITSLIP (906:906:906) (906:906:906))
dq_dqs_input,False,-894.0,1800.0,906.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[8].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.BITSLIP (1800:1800:1800) (1800:1800:1800)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[8\]\.ISERDESE2_data.BITSLIP (906:906:906) (906:906:906))
dq_dqs_input,False,-894.0,1889.0,995.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[9].IDELAYE2_data.CNTVALUEIN4,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.IDELAYE2_data.CNTVALUEIN4 (1889:1889:1889) (1889:1889:1889)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.IDELAYE2_data.CNTVALUEIN4 (995:995:995) (995:995:995))
read_bist_state17,False,-871.0,2089.0,1218.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[9].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.BITSLIP (2089:2089:2089) (2089:2089:2089)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.BITSLIP (1218:1218:1218) (1218:1218:1218))
dq_dqs_input,False,-871.0,2089.0,1218.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[9].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.BITSLIP (2089:2089:2089) (2089:2089:2089)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[9\]\.ISERDESE2_data.BITSLIP (1218:1218:1218) (1218:1218:1218))
idelay_programming,False,-797.0,2094.0,1297.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].IDELAYE2_data.CNTVALUEIN2,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN2 (2094:2094:2094) (2094:2094:2094)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN2 (1297:1297:1297) (1297:1297:1297))
dq_dqs_input,False,-797.0,2094.0,1297.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[7].IDELAYE2_data.CNTVALUEIN2,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN2 (2094:2094:2094) (2094:2094:2094)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[7\]\.IDELAYE2_data.CNTVALUEIN2 (1297:1297:1297) (1297:1297:1297))
read_bist_state17,False,-792.0,2229.0,1437.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59276.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.BITSLIP (2229:2229:2229) (2229:2229:2229)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59276.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.BITSLIP (1437:1437:1437) (1437:1437:1437))
dq_dqs_input,False,-792.0,2229.0,1437.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[5].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59276.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.BITSLIP (2229:2229:2229) (2229:2229:2229)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59276.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[5\]\.ISERDESE2_data.BITSLIP (1437:1437:1437) (1437:1437:1437))
dq_dqs_input,False,-753.0,2335.0,1582.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.RST (2335:2335:2335) (2335:2335:2335)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.RST (1582:1582:1582) (1582:1582:1582))
read_bist_state17,False,-747.0,1794.0,1047.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.BITSLIP (1794:1794:1794) (1794:1794:1794)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.BITSLIP (1047:1047:1047) (1047:1047:1047))
dq_dqs_input,False,-747.0,1794.0,1047.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[14].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.BITSLIP (1794:1794:1794) (1794:1794:1794)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[14\]\.ISERDESE2_data.BITSLIP (1047:1047:1047) (1047:1047:1047))
idelay_programming,False,-740.0,1968.0,1228.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].IDELAYE2_data.CNTVALUEIN0,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.CNTVALUEIN0 (1968:1968:1968) (1968:1968:1968)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.CNTVALUEIN0 (1228:1228:1228) (1228:1228:1228))
dq_dqs_input,False,-740.0,1968.0,1228.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].IDELAYE2_data.CNTVALUEIN0,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.CNTVALUEIN0 (1968:1968:1968) (1968:1968:1968)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[0\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.IDELAYE2_data.CNTVALUEIN0 (1228:1228:1228) (1228:1228:1228))
idelay_programming,False,-723.0,1800.0,1077.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.CNTVALUEIN4,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CNTVALUEIN4 (1800:1800:1800) (1800:1800:1800)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CNTVALUEIN4 (1077:1077:1077) (1077:1077:1077))
dq_dqs_input,False,-723.0,1800.0,1077.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].IDELAYE2_data.CNTVALUEIN4,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CNTVALUEIN4 (1800:1800:1800) (1800:1800:1800)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[4\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.IDELAYE2_data.CNTVALUEIN4 (1077:1077:1077) (1077:1077:1077))
idelay_programming,False,-712.0,2006.0,1294.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[6].IDELAYE2_data.CNTVALUEIN2,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.IDELAYE2_data.CNTVALUEIN2 (2006:2006:2006) (2006:2006:2006)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.IDELAYE2_data.CNTVALUEIN2 (1294:1294:1294) (1294:1294:1294))
dq_dqs_input,False,-712.0,2006.0,1294.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[6].IDELAYE2_data.CNTVALUEIN2,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.IDELAYE2_data.CNTVALUEIN2 (2006:2006:2006) (2006:2006:2006)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_phy_inst\.i_controller_idelay_data_cntvaluein\[2\].O6 ddr3_top_inst\.ddr3_phy_inst\.genblk5\[6\]\.IDELAYE2_data.CNTVALUEIN2 (1294:1294:1294) (1294:1294:1294))
read_bist_state17,False,-711.0,1705.0,994.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.BITSLIP (1705:1705:1705) (1705:1705:1705)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.BITSLIP (994:994:994) (994:994:994))
dq_dqs_input,False,-711.0,1705.0,994.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.BITSLIP (1705:1705:1705) (1705:1705:1705)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.BITSLIP (994:994:994) (994:994:994))
read_bist_state17,False,-709.0,1791.0,1082.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.BITSLIP (1791:1791:1791) (1791:1791:1791)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.BITSLIP (1082:1082:1082) (1082:1082:1082))
read_bist_state17,False,-709.0,1886.0,1177.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk7[1].ISERDESE2_dqs.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.BITSLIP (1886:1886:1886) (1886:1886:1886)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.BITSLIP (1177:1177:1177) (1177:1177:1177))
dq_dqs_input,False,-709.0,1791.0,1082.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[13].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.BITSLIP (1791:1791:1791) (1791:1791:1791)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[13\]\.ISERDESE2_data.BITSLIP (1082:1082:1082) (1082:1082:1082))
dq_dqs_input,False,-709.0,1886.0,1177.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk7[1].ISERDESE2_dqs.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.BITSLIP (1886:1886:1886) (1886:1886:1886)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk7\[1\]\.ISERDESE2_dqs.BITSLIP (1177:1177:1177) (1177:1177:1177))
read_bist_state17,False,-708.0,1702.0,994.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.BITSLIP (1702:1702:1702) (1702:1702:1702)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.BITSLIP (994:994:994) (994:994:994))
dq_dqs_input,False,-708.0,1702.0,994.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[11].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.BITSLIP (1702:1702:1702) (1702:1702:1702)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[11\]\.ISERDESE2_data.BITSLIP (994:994:994) (994:994:994))
read_bist_state17,False,-703.0,2002.0,1299.0,INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[15].ISERDESE2_data.BITSLIP,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.BITSLIP (2002:2002:2002) (2002:2002:2002)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$59269.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[15\]\.ISERDESE2_data.BITSLIP (1299:1299:1299) (1299:1299:1299))
