delta_ps,good_ps,bad_ps,bad_lane,bad_bit,bad_families,key,good_text,bad_text
6509.0,4695.0,11204.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.write_test_address_counter[12]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.write_test_address_counter\[12\]\$LUT\$308.A1 (4695:4695:4695) (4695:4695:4695)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.write_test_address_counter\[12\]\$LUT\$308.A1 (11204:11204:11204) (11204:11204:11204))
6509.0,4605.0,11114.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.write_test_address_counter[22]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.write_test_address_counter\[22\]\$LUT\$348.A1 (4605:4605:4605) (4605:4605:4605)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.write_test_address_counter\[22\]\$LUT\$348.A1 (11114:11114:11114) (11114:11114:11114))
6509.0,4605.0,11114.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.write_test_address_counter[23]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.write_test_address_counter\[23\]\$LUT\$352.A1 (4605:4605:4605) (4605:4605:4605)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.write_test_address_counter\[23\]\$LUT\$352.A1 (11114:11114:11114) (11114:11114:11114))
6465.0,5625.0,12090.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.dqs_count_repeat[1]$LUT$N.A3,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.dqs_count_repeat\[1\]\$LUT\$174.A3 (5625:5625:5625) (5625:5625:5625)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.dqs_count_repeat\[1\]\$LUT\$174.A3 (12090:12090:12090) (12090:12090:12090))
6390.0,6179.0,12569.0,all,,['calibration_fsm'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.dqs_start_index_stored[3]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.dqs_start_index_stored\[3\]\$LUT\$492.A1 (6179:6179:6179) (6179:6179:6179)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.dqs_start_index_stored\[3\]\$LUT\$492.A1 (12569:12569:12569) (12569:12569:12569))
6389.0,1350.0,7739.0,all,,['other'],INTERCONNECT:bist_counts[30]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[30\]\$LUT\$632.A1 (1350:1350:1350) (1350:1350:1350)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[30\]\$LUT\$632.A1 (7739:7739:7739) (7739:7739:7739))
6389.0,6150.0,12539.0,all,,['calibration_fsm'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.dqs_start_index_stored[4]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.dqs_start_index_stored\[4\]\$LUT\$496.A1 (6150:6150:6150) (6150:6150:6150)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.dqs_start_index_stored\[4\]\$LUT\$496.A1 (12539:12539:12539) (12539:12539:12539))
6375.0,4364.0,10739.0,all,,['calibration_fsm'],INTERCONNECT:ddr3_top_inst.o_debug_calib_gate[7]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.o_debug_calib_gate\[7\]\$LUT\$806.A1 (4364:4364:4364) (4364:4364:4364)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.o_debug_calib_gate\[7\]\$LUT\$806.A1 (10739:10739:10739) (10739:10739:10739))
6361.0,4889.0,11250.0,all,,['calibration_fsm'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.calib_addr[5]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.calib_addr\[5\]\$LUT\$24.A1 (4889:4889:4889) (4889:4889:4889)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.calib_addr\[5\]\$LUT\$24.A1 (11250:11250:11250) (11250:11250:11250))
6359.0,4800.0,11159.0,all,,['calibration_fsm'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.calib_addr[16]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.calib_addr\[16\]\$LUT\$68.A1 (4800:4800:4800) (4800:4800:4800)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.calib_addr\[16\]\$LUT\$68.A1 (11159:11159:11159) (11159:11159:11159))
6330.0,1559.0,7889.0,all,,['other'],INTERCONNECT:bist_counts[10]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[10\]\$LUT\$552.A1 (1559:1559:1559) (1559:1559:1559)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[10\]\$LUT\$552.A1 (7889:7889:7889) (7889:7889:7889))
6330.0,1559.0,7889.0,all,,['other'],INTERCONNECT:bist_counts[11]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[11\]\$LUT\$556.A1 (1559:1559:1559) (1559:1559:1559)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[11\]\$LUT\$556.A1 (7889:7889:7889) (7889:7889:7889))
6329.0,1440.0,7769.0,all,,['other'],INTERCONNECT:bist_counts[24]$LUT$N.A3,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[24\]\$LUT\$608.A3 (1440:1440:1440) (1440:1440:1440)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[24\]\$LUT\$608.A3 (7769:7769:7769) (7769:7769:7769))
6329.0,1620.0,7949.0,all,,['other'],INTERCONNECT:bist_counts[3]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[3\]\$LUT\$524.A1 (1620:1620:1620) (1620:1620:1620)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[3\]\$LUT\$524.A1 (7949:7949:7949) (7949:7949:7949))
6300.0,4364.0,10664.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.read_test_address_counter[20]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.read_test_address_counter\[20\]\$LUT\$450.A1 (4364:4364:4364) (4364:4364:4364)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.read_test_address_counter\[20\]\$LUT\$450.A1 (10664:10664:10664) (10664:10664:10664))
6300.0,4335.0,10635.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.read_test_address_counter[24]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.read_test_address_counter\[24\]\$LUT\$466.A1 (4335:4335:4335) (4335:4335:4335)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.read_test_address_counter\[24\]\$LUT\$466.A1 (10635:10635:10635) (10635:10635:10635))
6226.0,6329.0,12555.0,all,,['other'],INTERCONNECT:$abc$$lut$aiger179447$N.A2,(INTERCONNECT \$PACKER_GND_DRV.Y \$abc\$179448\$lut\$aiger179447\$20414.A2 (6329:6329:6329) (6329:6329:6329)),(INTERCONNECT \$PACKER_GND_DRV.Y \$abc\$179448\$lut\$aiger179447\$20414.A2 (12555:12555:12555) (12555:12555:12555))
6225.0,6360.0,12585.0,all,,['other'],INTERCONNECT:$techmap180442$abc$$lut$aiger179447$N.A[0]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180442\$abc\$179448\$lut\$aiger179447\$10062\.A\[0\]\$LUT\$240.A1 (6360:6360:6360) (6360:6360:6360)),(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180442\$abc\$179448\$lut\$aiger179447\$10062\.A\[0\]\$LUT\$240.A1 (12585:12585:12585) (12585:12585:12585))
6225.0,6360.0,12585.0,all,,['other'],INTERCONNECT:$techmap180444$abc$$lut$aiger179447$N.A[0]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180444\$abc\$179448\$lut\$aiger179447\$10068\.A\[0\]\$LUT\$244.A1 (6360:6360:6360) (6360:6360:6360)),(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180444\$abc\$179448\$lut\$aiger179447\$10068\.A\[0\]\$LUT\$244.A1 (12585:12585:12585) (12585:12585:12585))
6090.0,5670.0,11760.0,all,,['idelay_control'],INTERCONNECT:ddr3_top_inst.idelay_data_cntvaluein[3]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.idelay_data_cntvaluein\[3\]\$LUT\$120.A1 (5670:5670:5670) (5670:5670:5670)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.idelay_data_cntvaluein\[3\]\$LUT\$120.A1 (11760:11760:11760) (11760:11760:11760))
6060.0,6389.0,12449.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.check_test_address_counter[2]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[2\]\$LUT\$776.A1 (6389:6389:6389) (6389:6389:6389)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[2\]\$LUT\$776.A1 (12449:12449:12449) (12449:12449:12449))
6060.0,6389.0,12449.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.check_test_address_counter[3]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[3\]\$LUT\$780.A1 (6389:6389:6389) (6389:6389:6389)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[3\]\$LUT\$780.A1 (12449:12449:12449) (12449:12449:12449))
6060.0,6360.0,12420.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.check_test_address_counter[4]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[4\]\$LUT\$784.A1 (6360:6360:6360) (6360:6360:6360)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[4\]\$LUT\$784.A1 (12420:12420:12420) (12420:12420:12420))
6060.0,6360.0,12420.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_controller_inst.check_test_address_counter[5]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[5\]\$LUT\$788.A1 (6360:6360:6360) (6360:6360:6360)),(INTERCONNECT \$PACKER_GND_DRV.Y ddr3_top_inst\.ddr3_controller_inst\.check_test_address_counter\[5\]\$LUT\$788.A1 (12420:12420:12420) (12420:12420:12420))
5656.0,1784.0,7440.0,all,,['other'],INTERCONNECT:bist_counts[34]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[34\]\$LUT\$648.A1 (1784:1784:1784) (1784:1784:1784)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[34\]\$LUT\$648.A1 (7440:7440:7440) (7440:7440:7440))
5656.0,1784.0,7440.0,all,,['other'],INTERCONNECT:bist_counts[35]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[35\]\$LUT\$652.A1 (1784:1784:1784) (1784:1784:1784)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[35\]\$LUT\$652.A1 (7440:7440:7440) (7440:7440:7440))
5656.0,1664.0,7320.0,all,,['other'],INTERCONNECT:bist_counts[50]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[50\]\$LUT\$712.A1 (1664:1664:1664) (1664:1664:1664)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[50\]\$LUT\$712.A1 (7320:7320:7320) (7320:7320:7320))
5656.0,1664.0,7320.0,all,,['other'],INTERCONNECT:bist_counts[51]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[51\]\$LUT\$716.A1 (1664:1664:1664) (1664:1664:1664)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[51\]\$LUT\$716.A1 (7320:7320:7320) (7320:7320:7320))
5655.0,1725.0,7380.0,all,,['other'],INTERCONNECT:bist_counts[40]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[40\]\$LUT\$672.A1 (1725:1725:1725) (1725:1725:1725)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[40\]\$LUT\$672.A1 (7380:7380:7380) (7380:7380:7380))
5655.0,1725.0,7380.0,all,,['other'],INTERCONNECT:bist_counts[41]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[41\]\$LUT\$676.A1 (1725:1725:1725) (1725:1725:1725)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[41\]\$LUT\$676.A1 (7380:7380:7380) (7380:7380:7380))
5655.0,1634.0,7289.0,all,,['other'],INTERCONNECT:bist_counts[54]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[54\]\$LUT\$728.A1 (1634:1634:1634) (1634:1634:1634)),(INTERCONNECT \$PACKER_GND_DRV.Y bist_counts\[54\]\$LUT\$728.A1 (7289:7289:7289) (7289:7289:7289))
5640.0,6630.0,12270.0,all,,['other'],INTERCONNECT:$PACKER_GND_NET$LUT$N.A3,(INTERCONNECT \$PACKER_GND_DRV.Y \$PACKER_GND_NET\$LUT\$222.A3 (6630:6630:6630) (6630:6630:6630)),(INTERCONNECT \$PACKER_GND_DRV.Y \$PACKER_GND_NET\$LUT\$222.A3 (12270:12270:12270) (12270:12270:12270))
5640.0,6630.0,12270.0,all,,['other'],INTERCONNECT:$techmap180491$abc$$lut$aiger179447$N.A[3]$LUT$N.A1,(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180491\$abc\$179448\$lut\$aiger179447\$5830\.A\[3\]\$LUT\$228.A1 (6630:6630:6630) (6630:6630:6630)),(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180491\$abc\$179448\$lut\$aiger179447\$5830\.A\[3\]\$LUT\$228.A1 (12270:12270:12270) (12270:12270:12270))
5640.0,6630.0,12270.0,all,,['other'],INTERCONNECT:$techmap180493$abc$$lut$aiger179447$N.A[1]$LUT$N.A3,(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180493\$abc\$179448\$lut\$aiger179447\$5833\.A\[1\]\$LUT\$220.A3 (6630:6630:6630) (6630:6630:6630)),(INTERCONNECT \$PACKER_GND_DRV.Y \$techmap180493\$abc\$179448\$lut\$aiger179447\$5833\.A\[1\]\$LUT\$220.A3 (12270:12270:12270) (12270:12270:12270))
2267.0,150.0,2417.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[6].A2,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$14982.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[6\].A2 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6038.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[6\].A2 (2417:2417:2417) (2417:2417:2417))
2128.0,241.0,2369.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[10].A3,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$16260.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[10\].A3 (241:241:241) (241:241:241)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43521.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[10\].A3 (2369:2369:2369) (2369:2369:2369))
2092.0,308.0,2400.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[4][7].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43714.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[7\].A2 (308:308:308) (308:308:308)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6745.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[7\].A2 (2400:2400:2400) (2400:2400:2400))
2069.0,540.0,2609.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[63].A3,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$19918.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[63\].A3 (540:540:540) (540:540:540)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43521.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[63\].A3 (2609:2609:2609) (2609:2609:2609))
1980.0,150.0,2130.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[26].A5,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$18336.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[26\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6423.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[26\].A5 (2130:2130:2130) (2130:2130:2130))
1919.0,0.0,1919.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[6][5].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$35750.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[5\].A2 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6873.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[5\].A2 (1919:1919:1919) (1919:1919:1919))
1769.0,0.0,1769.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[5][7].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$35768.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[5\]\[7\].A3 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6837.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[5\]\[7\].A3 (1769:1769:1769) (1769:1769:1769))
1710.0,150.0,1860.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_phy_inst.$logic_and$rtl/ddr3_phy.v:1135$N_Y.A5,(INTERCONNECT \$auto\$abc9_ops\.cc\:1550\:reintegrate\$180111.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_phy_inst\.\$logic_and\$rtl/ddr3_phy\.v\:1135\$7415_Y.A5 (150:150:150) (150:150:150)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42679.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_phy_inst\.\$logic_and\$rtl/ddr3_phy\.v\:1135\$7415_Y.A5 (1860:1860:1860) (1860:1860:1860))
1695.0,150.0,1845.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[8].A5,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$15833.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[8\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$15842.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[8\].A5 (1845:1845:1845) (1845:1845:1845))
1680.0,540.0,2220.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[3][17].A2,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$15113.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[3\]\[17\].A2 (540:540:540) (540:540:540)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43706.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[3\]\[17\].A2 (2220:2220:2220) (2220:2220:2220))
1666.0,584.0,2250.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[20].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$17701.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[20\].A1 (584:584:584) (584:584:584)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6423.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[20\].A1 (2250:2250:2250) (2250:2250:2250))
1649.0,0.0,1649.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[4][2].A1,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43786.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[2\].A1 (0:0:0) (0:0:0)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43685.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[2\].A1 (1649:1649:1649) (1649:1649:1649))
1643.0,442.0,2085.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[65].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42960.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[65\].A2 (442:442:442) (442:442:442)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42952.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[65\].A2 (2085:2085:2085) (2085:2085:2085))
1636.0,298.0,1934.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[53].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43407.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[53\].A2 (298:298:298) (298:298:298)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[53\].A2 (1934:1934:1934) (1934:1934:1934))
1621.0,1019.0,2640.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[36].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42932.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[36\].A2 (1019:1019:1019) (1019:1019:1019)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[36\].A2 (2640:2640:2640) (2640:2640:2640))
