sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
baseline-no-lock-seed-52,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1845.0,1845.0,1845.0,1845.0,0.0,1845.0
baseline-no-lock-seed-53,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1902.0,1902.0,1902.0,1902.0,0.0,1902.0
baseline-no-lock-seed-54,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,2369.0,2369.0,2369.0,2369.0,0.0,2369.0
baseline-no-lock-seed-55,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1348.0,1348.0,1348.0,1348.0,0.0,1348.0
baseline-no-lock-seed-56,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1856.0,1856.0,1856.0,1856.0,0.0,1856.0
baseline-no-lock-seed-57,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1996.0,1996.0,1996.0,1996.0,0.0,1996.0
baseline-no-lock-seed-58,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,2430.0,2430.0,2430.0,2430.0,0.0,2430.0
baseline-no-lock-seed-59,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,2190.0,2190.0,2190.0,2190.0,0.0,2190.0
baseline-no-lock-seed-60,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1434.0,1434.0,1434.0,1434.0,0.0,1434.0
baseline-no-lock-seed-31,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,2154.0,2154.0,2154.0,2154.0,0.0,2154.0
baseline-no-lock-seed-32,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,2641.0,2641.0,2641.0,2641.0,0.0,2641.0
baseline-no-lock-seed-33,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1628.0,1628.0,1628.0,1628.0,0.0,1628.0
baseline-no-lock-seed-34,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1582.0,1582.0,1582.0,1582.0,0.0,1582.0
baseline-no-lock-seed-35,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1565.0,1565.0,1565.0,1565.0,0.0,1565.0
baseline-no-lock-seed-36,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1578.0,1578.0,1578.0,1578.0,0.0,1578.0
baseline-no-lock-seed-37,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1720.0,1720.0,1720.0,1720.0,0.0,1720.0
baseline-no-lock-seed-38,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1868.0,1868.0,1868.0,1868.0,0.0,1868.0
baseline-no-lock-seed-39,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1174.0,1174.0,1174.0,1174.0,0.0,1174.0
baseline-no-lock-seed-40,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1302.0,1302.0,1302.0,1302.0,0.0,1302.0
baseline-no-lock-seed-41,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1804.0,1804.0,1804.0,1804.0,0.0,1804.0
baseline-no-lock-seed-42,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1639.0,1639.0,1639.0,1639.0,0.0,1639.0
baseline-no-lock-seed-43,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1335.0,1335.0,1335.0,1335.0,0.0,1335.0
baseline-no-lock-seed-44,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1246.0,1246.0,1246.0,1246.0,0.0,1246.0
baseline-no-lock-seed-45,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1266.0,1266.0,1266.0,1266.0,0.0,1266.0
baseline-no-lock-seed-46,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1978.0,1978.0,1978.0,1978.0,0.0,1978.0
baseline-no-lock-seed-47,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1360.0,1360.0,1360.0,1360.0,0.0,1360.0
baseline-no-lock-seed-48,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1845.0,1845.0,1845.0,1845.0,0.0,1845.0
baseline-no-lock-seed-49,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1725.0,1725.0,1725.0,1725.0,0.0,1725.0
baseline-no-lock-seed-50,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,2364.0,2364.0,2364.0,2364.0,0.0,2364.0
baseline-no-lock-seed-51,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1758.0,1758.0,1758.0,1758.0,0.0,1758.0
baseline-no-lock-seed-52,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1315.0,1315.0,1315.0,1315.0,0.0,1315.0
baseline-no-lock-seed-53,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1807.0,1807.0,1807.0,1807.0,0.0,1807.0
baseline-no-lock-seed-54,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1694.0,1694.0,1694.0,1694.0,0.0,1694.0
baseline-no-lock-seed-55,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1485.0,1485.0,1485.0,1485.0,0.0,1485.0
baseline-no-lock-seed-56,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1532.0,1532.0,1532.0,1532.0,0.0,1532.0
baseline-no-lock-seed-57,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1797.0,1797.0,1797.0,1797.0,0.0,1797.0
baseline-no-lock-seed-58,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,2125.0,2125.0,2125.0,2125.0,0.0,2125.0
baseline-no-lock-seed-59,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,2095.0,2095.0,2095.0,2095.0,0.0,2095.0
baseline-no-lock-seed-60,fail,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1741.0,1741.0,1741.0,1741.0,0.0,1741.0
baseline-no-lock-seed-31,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1807.0,1807.0,1807.0,1807.0,0.0,1807.0
baseline-no-lock-seed-32,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1508.0,1508.0,1508.0,1508.0,0.0,1508.0
baseline-no-lock-seed-33,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1485.0,1485.0,1485.0,1485.0,0.0,1485.0
baseline-no-lock-seed-34,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1692.0,1692.0,1692.0,1692.0,0.0,1692.0
baseline-no-lock-seed-35,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1281.0,1281.0,1281.0,1281.0,0.0,1281.0
baseline-no-lock-seed-36,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1506.0,1506.0,1506.0,1506.0,0.0,1506.0
baseline-no-lock-seed-37,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1185.0,1185.0,1185.0,1185.0,0.0,1185.0
baseline-no-lock-seed-38,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1680.0,1680.0,1680.0,1680.0,0.0,1680.0
baseline-no-lock-seed-39,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1187.0,1187.0,1187.0,1187.0,0.0,1187.0
baseline-no-lock-seed-40,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1371.0,1371.0,1371.0,1371.0,0.0,1371.0
baseline-no-lock-seed-41,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1218.0,1218.0,1218.0,1218.0,0.0,1218.0
baseline-no-lock-seed-42,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1299.0,1299.0,1299.0,1299.0,0.0,1299.0
baseline-no-lock-seed-43,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1253.0,1253.0,1253.0,1253.0,0.0,1253.0
baseline-no-lock-seed-44,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1600.0,1600.0,1600.0,1600.0,0.0,1600.0
baseline-no-lock-seed-45,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1493.0,1493.0,1493.0,1493.0,0.0,1493.0
baseline-no-lock-seed-46,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1504.0,1504.0,1504.0,1504.0,0.0,1504.0
baseline-no-lock-seed-47,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,851.0,851.0,851.0,851.0,0.0,851.0
baseline-no-lock-seed-48,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1738.0,1738.0,1738.0,1738.0,0.0,1738.0
baseline-no-lock-seed-49,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1819.0,1819.0,1819.0,1819.0,0.0,1819.0
baseline-no-lock-seed-50,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1355.0,1355.0,1355.0,1355.0,0.0,1355.0
baseline-no-lock-seed-51,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1315.0,1315.0,1315.0,1315.0,0.0,1315.0
baseline-no-lock-seed-52,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1559.0,1559.0,1559.0,1559.0,0.0,1559.0
baseline-no-lock-seed-53,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1062.0,1062.0,1062.0,1062.0,0.0,1062.0
baseline-no-lock-seed-54,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1598.0,1598.0,1598.0,1598.0,0.0,1598.0
baseline-no-lock-seed-55,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1447.0,1447.0,1447.0,1447.0,0.0,1447.0
baseline-no-lock-seed-56,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1044.0,1044.0,1044.0,1044.0,0.0,1044.0
baseline-no-lock-seed-57,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1942.0,1942.0,1942.0,1942.0,0.0,1942.0
baseline-no-lock-seed-58,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1814.0,1814.0,1814.0,1814.0,0.0,1814.0
baseline-no-lock-seed-59,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1646.0,1646.0,1646.0,1646.0,0.0,1646.0
baseline-no-lock-seed-60,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1468.0,1468.0,1468.0,1468.0,0.0,1468.0
baseline-no-lock-seed-31,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1381.0,1381.0,1381.0,1381.0,0.0,1381.0
baseline-no-lock-seed-32,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1702.0,1702.0,1702.0,1702.0,0.0,1702.0
baseline-no-lock-seed-33,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1402.0,1402.0,1402.0,1402.0,0.0,1402.0
baseline-no-lock-seed-34,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1427.0,1427.0,1427.0,1427.0,0.0,1427.0
baseline-no-lock-seed-35,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1057.0,1057.0,1057.0,1057.0,0.0,1057.0
baseline-no-lock-seed-36,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1560.0,1560.0,1560.0,1560.0,0.0,1560.0
baseline-no-lock-seed-37,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1480.0,1480.0,1480.0,1480.0,0.0,1480.0
baseline-no-lock-seed-38,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1453.0,1453.0,1453.0,1453.0,0.0,1453.0
baseline-no-lock-seed-39,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1172.0,1172.0,1172.0,1172.0,0.0,1172.0
baseline-no-lock-seed-40,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1276.0,1276.0,1276.0,1276.0,0.0,1276.0
baseline-no-lock-seed-41,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1279.0,1279.0,1279.0,1279.0,0.0,1279.0
baseline-no-lock-seed-42,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1133.0,1133.0,1133.0,1133.0,0.0,1133.0
baseline-no-lock-seed-43,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1024.0,1024.0,1024.0,1024.0,0.0,1024.0
baseline-no-lock-seed-44,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1317.0,1317.0,1317.0,1317.0,0.0,1317.0
baseline-no-lock-seed-45,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1236.0,1236.0,1236.0,1236.0,0.0,1236.0
baseline-no-lock-seed-46,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1802.0,1802.0,1802.0,1802.0,0.0,1802.0
baseline-no-lock-seed-47,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,972.0,972.0,972.0,972.0,0.0,972.0
baseline-no-lock-seed-48,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1628.0,1628.0,1628.0,1628.0,0.0,1628.0
baseline-no-lock-seed-49,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1925.0,1925.0,1925.0,1925.0,0.0,1925.0
baseline-no-lock-seed-50,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1271.0,1271.0,1271.0,1271.0,0.0,1271.0
baseline-no-lock-seed-51,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1312.0,1312.0,1312.0,1312.0,0.0,1312.0
baseline-no-lock-seed-52,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1437.0,1437.0,1437.0,1437.0,0.0,1437.0
baseline-no-lock-seed-53,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1251.0,1251.0,1251.0,1251.0,0.0,1251.0
baseline-no-lock-seed-54,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1786.0,1786.0,1786.0,1786.0,0.0,1786.0
baseline-no-lock-seed-55,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1662.0,1662.0,1662.0,1662.0,0.0,1662.0
baseline-no-lock-seed-56,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1537.0,1537.0,1537.0,1537.0,0.0,1537.0
baseline-no-lock-seed-57,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1514.0,1514.0,1514.0,1514.0,0.0,1514.0
baseline-no-lock-seed-58,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1986.0,1986.0,1986.0,1986.0,0.0,1986.0
baseline-no-lock-seed-59,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1406.0,1406.0,1406.0,1406.0,0.0,1406.0
baseline-no-lock-seed-60,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,1,endpoint,1,1207.0,1207.0,1207.0,1207.0,0.0,1207.0
baseline-no-lock-seed-31,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1365.0,1365.0,1365.0,1365.0,0.0,1365.0
baseline-no-lock-seed-32,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,2095.0,2095.0,2095.0,2095.0,0.0,2095.0
baseline-no-lock-seed-33,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1378.0,1378.0,1378.0,1378.0,0.0,1378.0
baseline-no-lock-seed-34,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1621.0,1621.0,1621.0,1621.0,0.0,1621.0
baseline-no-lock-seed-35,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1753.0,1753.0,1753.0,1753.0,0.0,1753.0
baseline-no-lock-seed-36,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1610.0,1610.0,1610.0,1610.0,0.0,1610.0
baseline-no-lock-seed-37,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1077.0,1077.0,1077.0,1077.0,0.0,1077.0
baseline-no-lock-seed-38,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,996.0,996.0,996.0,996.0,0.0,996.0
baseline-no-lock-seed-39,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1373.0,1373.0,1373.0,1373.0,0.0,1373.0
baseline-no-lock-seed-40,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1531.0,1531.0,1531.0,1531.0,0.0,1531.0
baseline-no-lock-seed-41,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1070.0,1070.0,1070.0,1070.0,0.0,1070.0
baseline-no-lock-seed-42,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1414.0,1414.0,1414.0,1414.0,0.0,1414.0
baseline-no-lock-seed-43,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1396.0,1396.0,1396.0,1396.0,0.0,1396.0
baseline-no-lock-seed-44,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1809.0,1809.0,1809.0,1809.0,0.0,1809.0
baseline-no-lock-seed-45,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1222.0,1222.0,1222.0,1222.0,0.0,1222.0
baseline-no-lock-seed-46,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1835.0,1835.0,1835.0,1835.0,0.0,1835.0
baseline-no-lock-seed-47,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1019.0,1019.0,1019.0,1019.0,0.0,1019.0
baseline-no-lock-seed-48,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1891.0,1891.0,1891.0,1891.0,0.0,1891.0
baseline-no-lock-seed-49,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1366.0,1366.0,1366.0,1366.0,0.0,1366.0
baseline-no-lock-seed-50,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1702.0,1702.0,1702.0,1702.0,0.0,1702.0
baseline-no-lock-seed-51,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1861.0,1861.0,1861.0,1861.0,0.0,1861.0
baseline-no-lock-seed-52,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1690.0,1690.0,1690.0,1690.0,0.0,1690.0
baseline-no-lock-seed-53,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1827.0,1827.0,1827.0,1827.0,0.0,1827.0
baseline-no-lock-seed-54,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1518.0,1518.0,1518.0,1518.0,0.0,1518.0
baseline-no-lock-seed-55,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1506.0,1506.0,1506.0,1506.0,0.0,1506.0
baseline-no-lock-seed-56,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1138.0,1138.0,1138.0,1138.0,0.0,1138.0
baseline-no-lock-seed-57,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1457.0,1457.0,1457.0,1457.0,0.0,1457.0
baseline-no-lock-seed-58,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1870.0,1870.0,1870.0,1870.0,0.0,1870.0
baseline-no-lock-seed-59,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1613.0,1613.0,1613.0,1613.0,0.0,1613.0
baseline-no-lock-seed-60,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,2,endpoint,1,1305.0,1305.0,1305.0,1305.0,0.0,1305.0
baseline-no-lock-seed-31,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1401.0,1401.0,1401.0,1401.0,0.0,1401.0
baseline-no-lock-seed-32,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,2114.0,2114.0,2114.0,2114.0,0.0,2114.0
baseline-no-lock-seed-33,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1110.0,1110.0,1110.0,1110.0,0.0,1110.0
baseline-no-lock-seed-34,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1616.0,1616.0,1616.0,1616.0,0.0,1616.0
baseline-no-lock-seed-35,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1421.0,1421.0,1421.0,1421.0,0.0,1421.0
baseline-no-lock-seed-36,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1682.0,1682.0,1682.0,1682.0,0.0,1682.0
baseline-no-lock-seed-37,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1427.0,1427.0,1427.0,1427.0,0.0,1427.0
baseline-no-lock-seed-38,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1164.0,1164.0,1164.0,1164.0,0.0,1164.0
baseline-no-lock-seed-39,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1929.0,1929.0,1929.0,1929.0,0.0,1929.0
baseline-no-lock-seed-40,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1715.0,1715.0,1715.0,1715.0,0.0,1715.0
baseline-no-lock-seed-41,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1618.0,1618.0,1618.0,1618.0,0.0,1618.0
baseline-no-lock-seed-42,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1544.0,1544.0,1544.0,1544.0,0.0,1544.0
baseline-no-lock-seed-43,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1128.0,1128.0,1128.0,1128.0,0.0,1128.0
baseline-no-lock-seed-44,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1389.0,1389.0,1389.0,1389.0,0.0,1389.0
baseline-no-lock-seed-45,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1560.0,1560.0,1560.0,1560.0,0.0,1560.0
baseline-no-lock-seed-46,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1251.0,1251.0,1251.0,1251.0,0.0,1251.0
baseline-no-lock-seed-47,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1375.0,1375.0,1375.0,1375.0,0.0,1375.0
baseline-no-lock-seed-48,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1486.0,1486.0,1486.0,1486.0,0.0,1486.0
baseline-no-lock-seed-49,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1570.0,1570.0,1570.0,1570.0,0.0,1570.0
baseline-no-lock-seed-50,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1281.0,1281.0,1281.0,1281.0,0.0,1281.0
baseline-no-lock-seed-51,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1072.0,1072.0,1072.0,1072.0,0.0,1072.0
baseline-no-lock-seed-52,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1322.0,1322.0,1322.0,1322.0,0.0,1322.0
baseline-no-lock-seed-53,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1529.0,1529.0,1529.0,1529.0,0.0,1529.0
baseline-no-lock-seed-54,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1888.0,1888.0,1888.0,1888.0,0.0,1888.0
baseline-no-lock-seed-55,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1253.0,1253.0,1253.0,1253.0,0.0,1253.0
baseline-no-lock-seed-56,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1486.0,1486.0,1486.0,1486.0,0.0,1486.0
baseline-no-lock-seed-57,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1574.0,1574.0,1574.0,1574.0,0.0,1574.0
baseline-no-lock-seed-58,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1753.0,1753.0,1753.0,1753.0,0.0,1753.0
baseline-no-lock-seed-59,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1628.0,1628.0,1628.0,1628.0,0.0,1628.0
baseline-no-lock-seed-60,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,3,endpoint,1,1409.0,1409.0,1409.0,1409.0,0.0,1409.0
baseline-no-lock-seed-31,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1603.0,1603.0,1603.0,1603.0,0.0,1603.0
baseline-no-lock-seed-32,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1700.0,1700.0,1700.0,1700.0,0.0,1700.0
baseline-no-lock-seed-33,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1291.0,1291.0,1291.0,1291.0,0.0,1291.0
baseline-no-lock-seed-34,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1343.0,1343.0,1343.0,1343.0,0.0,1343.0
baseline-no-lock-seed-35,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1194.0,1194.0,1194.0,1194.0,0.0,1194.0
baseline-no-lock-seed-36,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,930.0,930.0,930.0,930.0,0.0,930.0
baseline-no-lock-seed-37,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1358.0,1358.0,1358.0,1358.0,0.0,1358.0
baseline-no-lock-seed-38,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1715.0,1715.0,1715.0,1715.0,0.0,1715.0
baseline-no-lock-seed-39,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1151.0,1151.0,1151.0,1151.0,0.0,1151.0
baseline-no-lock-seed-40,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1289.0,1289.0,1289.0,1289.0,0.0,1289.0
baseline-no-lock-seed-41,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1282.0,1282.0,1282.0,1282.0,0.0,1282.0
baseline-no-lock-seed-42,fail,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1279.0,1279.0,1279.0,1279.0,0.0,1279.0
baseline-no-lock-seed-43,pass,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,1,1077.0,1077.0,1077.0,1077.0,0.0,1077.0
