metric,family,lane,bit,control_bit,scope,fail_count,fail_min_ps,fail_median_ps,fail_max_ps,pass_count,pass_min_ps,pass_median_ps,pass_max_ps,robust_count,robust_min_ps,robust_median_ps,robust_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,robust_minus_fail_median_ps
direct_max,idelay_data_cntvaluein,lane0,dq6,3,endpoint,1,1891.0,1891.0,1891.0,2,2019.0,2198.5,2378.0,0,,,,-307.5,-487.0,
direct_max,idelay_data_cntvaluein,lane1,dq13,1,endpoint,1,1411.0,1411.0,1411.0,2,1703.0,1714.5,1726.0,0,,,,-303.5,-315.0,
direct_max,dq_iologic,lane0,dq5,,endpoint,1,2394.0,2394.0,2394.0,2,1985.0,2102.5,2220.0,0,,,,291.5,174.0,
direct_max,dq_iologic,lane0,dq2,,endpoint,1,2365.0,2365.0,2365.0,2,2069.0,2075.5,2082.0,0,,,,289.5,283.0,
direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,1,1827.0,1827.0,1827.0,2,2082.0,2110.0,2138.0,0,,,,-283.0,-311.0,
direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1631.0,1631.0,1631.0,2,1902.0,1913.0,1924.0,0,,,,-282.0,-293.0,
direct_max,idelay_data_cntvaluein,lane0,dq7,1,endpoint,1,1919.0,1919.0,1919.0,2,2164.0,2197.0,2230.0,0,,,,-278.0,-311.0,
direct_max,idelay_data_cntvaluein,lane1,dq8,4,endpoint,1,1674.0,1674.0,1674.0,2,1264.0,1403.0,1542.0,0,,,,271.0,132.0,
direct_max,idelay_ld,lane0,dq6,,endpoint,1,1963.0,1963.0,1963.0,2,1371.0,1695.0,2019.0,0,,,,268.0,-56.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,1,1531.0,1531.0,1531.0,2,1789.0,1794.5,1800.0,0,,,,-263.5,-269.0,
direct_max,idelay_ld,lane1,dq9,,endpoint,1,1330.0,1330.0,1330.0,2,1383.0,1590.0,1797.0,0,,,,-260.0,-467.0,
direct_max,idelay_data_cntvaluein,lane1,dq8,0,endpoint,1,1434.0,1434.0,1434.0,2,1570.0,1693.5,1817.0,0,,,,-259.5,-383.0,
direct_max,dq_iologic,lane1,dq10,,endpoint,1,2420.0,2420.0,2420.0,2,2039.0,2679.0,3319.0,0,,,,-259.0,-899.0,
direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,1,1945.0,1945.0,1945.0,2,2088.0,2198.5,2309.0,0,,,,-253.5,-364.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,1,1557.0,1557.0,1557.0,2,1741.0,1808.5,1876.0,0,,,,-251.5,-319.0,
direct_max,idelay_ld,lane0,dq7,,endpoint,1,1871.0,1871.0,1871.0,2,1360.0,1621.5,1883.0,0,,,,249.5,-12.0,
direct_max,idelay_data_cntvaluein,lane1,dq12,1,endpoint,1,1457.0,1457.0,1457.0,2,1631.0,1703.5,1776.0,0,,,,-246.5,-319.0,
direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,1,1317.0,1317.0,1317.0,2,1478.0,1560.5,1643.0,0,,,,-243.5,-326.0,
direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,1,1942.0,1942.0,1942.0,2,1547.0,1698.5,1850.0,0,,,,243.5,92.0,
direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,1,1937.0,1937.0,1937.0,2,2177.0,2179.0,2181.0,0,,,,-242.0,-244.0,
direct_max,idelay_data_cntvaluein,lane0,dq0,2,endpoint,1,1939.0,1939.0,1939.0,2,2144.0,2180.5,2217.0,0,,,,-241.5,-278.0,
direct_max,idelay_data_cntvaluein,lane1,dq10,0,endpoint,1,1417.0,1417.0,1417.0,2,1557.0,1651.5,1746.0,0,,,,-234.5,-329.0,
direct_max,idelay_data_cntvaluein,lane0,dq2,1,endpoint,1,1828.0,1828.0,1828.0,2,2039.0,2056.0,2073.0,0,,,,-228.0,-245.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,1,endpoint,1,1779.0,1779.0,1779.0,2,1988.0,2002.0,2016.0,0,,,,-223.0,-237.0,
control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,1,449.0,449.0,449.0,2,145.0,228.0,311.0,0,,,,221.0,138.0,
direct_max,idelay_ld,lane0,dq4,,endpoint,1,1868.0,1868.0,1868.0,2,1330.0,1652.5,1975.0,0,,,,215.5,-107.0,
direct_max,idelay_data_cntvaluein,lane1,dq9,4,endpoint,1,1682.0,1682.0,1682.0,2,1437.0,1467.5,1498.0,0,,,,214.5,184.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,1,385.0,385.0,385.0,2,331.0,597.0,863.0,0,,,,-212.0,-478.0,
direct_max,idelay_data_cntvaluein,lane0,dq1,4,endpoint,1,1708.0,1708.0,1708.0,2,1741.0,1916.5,2092.0,0,,,,-208.5,-384.0,
control_fanout_spread,idelay_data_cntvaluein,lane1,,0,lane_control_bit,1,265.0,265.0,265.0,2,241.0,464.5,688.0,0,,,,-199.5,-423.0,
direct_max,idelay_dqs_cntvaluein,lane0,dqs0,3,endpoint,1,1641.0,1641.0,1641.0,2,1687.0,1840.0,1993.0,0,,,,-199.0,-352.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,1,602.0,602.0,602.0,2,361.0,405.0,449.0,0,,,,197.0,153.0,
lane_spread,idelay_ld,lane1,,,lane,1,458.0,458.0,458.0,2,217.0,261.5,306.0,0,,,,196.5,152.0,
direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,1,1603.0,1603.0,1603.0,2,1348.0,1409.0,1470.0,0,,,,194.0,133.0,
direct_max,idelay_ld,lane0,dq1,,endpoint,1,1909.0,1909.0,1909.0,2,1190.0,1717.0,2244.0,0,,,,192.0,-335.0,
direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,1,1850.0,1850.0,1850.0,2,1552.0,1658.0,1764.0,0,,,,192.0,86.0,
direct_max,idelay_data_cntvaluein,lane1,dq13,3,endpoint,1,1608.0,1608.0,1608.0,2,1310.0,1422.0,1534.0,0,,,,186.0,74.0,
direct_max,dq_iologic,lane0,dq1,,endpoint,1,2342.0,2342.0,2342.0,2,2130.0,2160.0,2190.0,0,,,,182.0,152.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq1,,dq1,1,595.0,595.0,595.0,2,273.0,420.5,568.0,0,,,,174.5,27.0,
direct_max,idelay_dqs_cntvaluein,lane1,dqs1,0,endpoint,1,1411.0,1411.0,1411.0,2,1213.0,1239.5,1266.0,0,,,,171.5,145.0,
direct_max,idelay_ld,lane1,dq10,,endpoint,1,1598.0,1598.0,1598.0,2,1689.0,1768.5,1848.0,0,,,,-170.5,-250.0,
cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq14,,dq14,1,411.0,411.0,411.0,2,347.0,576.0,805.0,0,,,,-165.0,-394.0,
direct_max,dq_iologic,lane0,dq7,,endpoint,1,2499.0,2499.0,2499.0,2,2107.0,2336.0,2565.0,0,,,,163.0,-66.0,
control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,1,222.0,222.0,222.0,2,355.0,384.0,413.0,0,,,,-162.0,-191.0,
direct_max,dq_iologic,lane0,dq6,,endpoint,1,2414.0,2414.0,2414.0,2,2025.0,2253.5,2482.0,0,,,,160.5,-68.0,
direct_max,idelay_data_cntvaluein,lane1,dq14,1,endpoint,1,1549.0,1549.0,1549.0,2,1684.0,1708.5,1733.0,0,,,,-159.5,-184.0,
