feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_none__dqs1__value_ps,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane1,dqs1,,dqs1,22,8,183.0,520.5,731.0,378.0,548.5,970.0,28.0,-353.0,-787.0,0.602273,fail_higher,0.602273,0.204545,overlap,0.0
lane_spread__idelay_dqs_cntvaluein__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_dqs_cntvaluein,lane1,,,lane,22,8,183.0,520.5,731.0,378.0,548.5,970.0,28.0,-353.0,-787.0,0.602273,fail_higher,0.602273,0.204545,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_1__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,1,endpoint,22,8,1039.0,1687.0,2548.0,1215.0,1603.5,2038.0,-83.5,-1333.0,-999.0,0.400568,fail_lower,0.599432,-0.198864,overlap,0.0
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane0,dq6,,endpoint,22,8,1638.0,1952.0,4176.0,1738.0,2119.5,2815.0,167.5,-2438.0,-1177.0,0.596591,fail_higher,0.596591,0.193182,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,4,endpoint,22,8,739.0,1228.0,1886.0,799.0,1383.5,1419.0,155.5,-1087.0,-680.0,0.59375,fail_higher,0.59375,0.1875,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,22,8,1225.0,1697.5,2358.0,1190.0,1933.5,2049.0,236.0,-1168.0,-824.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,22,8,146.0,353.5,706.0,316.0,422.0,617.0,68.5,-390.0,-471.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_3__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,3,endpoint,22,8,961.0,1374.5,1809.0,1072.0,1418.0,1825.0,43.5,-737.0,-864.0,0.590909,fail_higher,0.590909,0.181818,overlap,0.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq8__ctrl_none__dq8__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq8,,dq8,22,8,270.0,623.0,1266.0,228.0,544.0,900.0,-79.0,-1038.0,-630.0,0.411932,fail_lower,0.588068,-0.176136,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,22,8,1059.0,1432.5,1919.0,1210.0,1547.5,1965.0,115.0,-709.0,-906.0,0.585227,fail_higher,0.585227,0.170455,overlap,0.0
