feature_a,feature_b,n_pass,n_fail,auc_pair_score_fail_higher,auc_best,fail_minus_pass_median_score
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.732955,0.732955,252.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.732955,0.732955,233.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.732955,0.732955,232.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.732955,0.732955,226.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,8,0.732955,0.732955,186.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.732955,0.732955,132.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.730114,0.730114,351.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.727273,0.727273,548.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.727273,0.727273,536.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.727273,0.727273,414.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.727273,0.727273,337.0
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.727273,0.727273,337.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,8,0.727273,0.727273,318.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,22,8,0.727273,0.727273,310.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.727273,0.727273,304.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.727273,0.727273,304.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.727273,0.727273,285.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.727273,0.727273,273.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.727273,0.727273,244.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.724432,0.724432,254.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.721591,0.721591,556.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.721591,0.721591,397.5
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.721591,0.721591,359.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.721591,0.721591,355.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.721591,0.721591,354.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.721591,0.721591,281.5
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,22,8,0.721591,0.721591,272.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.721591,0.721591,247.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.71875,0.71875,447.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.71875,0.71875,380.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.715909,0.715909,717.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.715909,0.715909,536.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.715909,0.715909,358.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.715909,0.715909,351.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.715909,0.715909,317.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.715909,0.715909,303.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.715909,0.715909,187.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,22,8,0.715909,0.715909,161.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,22,8,0.713068,0.713068,308.5
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.713068,0.713068,267.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.713068,0.713068,213.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,8,0.710227,0.710227,598.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.710227,0.710227,428.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.710227,0.710227,427.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.710227,0.710227,381.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.710227,0.710227,378.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.710227,0.710227,332.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.710227,0.710227,316.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.710227,0.710227,304.5
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.710227,0.710227,275.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.710227,0.710227,257.0
direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.710227,0.710227,256.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.710227,0.710227,255.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.710227,0.710227,214.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,22,8,0.710227,0.710227,186.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,459.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,451.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,432.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.704545,0.704545,427.5
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.704545,0.704545,427.5
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.704545,0.704545,325.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,324.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.704545,0.704545,321.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,300.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.704545,0.704545,293.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,220.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.704545,0.704545,177.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.704545,0.704545,152.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.701705,0.701705,382.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,22,8,0.698864,0.698864,690.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.698864,0.698864,410.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.698864,0.698864,393.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.698864,0.698864,367.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.698864,0.698864,267.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.698864,0.698864,256.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.698864,0.698864,240.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.698864,0.698864,220.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.698864,0.698864,210.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.698864,0.698864,198.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.698864,0.698864,167.5
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.698864,0.698864,163.0
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.698864,0.698864,159.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.693182,0.693182,714.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.693182,0.693182,651.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.693182,0.693182,431.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.693182,0.693182,357.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.693182,0.693182,325.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq13__ctrl_none__dq13__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.693182,0.693182,305.5
direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.693182,0.693182,294.5
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.693182,0.693182,269.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.693182,0.693182,248.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.693182,0.693182,221.5
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.693182,0.693182,202.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,22,8,0.693182,0.693182,198.5
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.690341,0.690341,319.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.690341,0.690341,254.5
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.690341,0.690341,247.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.6875,0.6875,596.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.6875,0.6875,561.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.6875,0.6875,277.5
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.6875,0.6875,274.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.6875,0.6875,268.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.6875,0.6875,254.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.6875,0.6875,241.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.6875,0.6875,208.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.6875,0.6875,171.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.6875,0.6875,170.5
cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq15__ctrl_none__dq15__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.6875,0.6875,128.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.6875,0.6875,96.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,722.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,584.5
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,548.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,494.5
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,484.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,431.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.681818,0.681818,307.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,279.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.681818,0.681818,251.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,22,8,0.681818,0.681818,239.0
direct_max__idelay_ld__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,221.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_1__endpoint__value_ps,22,8,0.681818,0.681818,217.0
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.681818,0.681818,212.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,22,8,0.681818,0.681818,187.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_3__endpoint__value_ps,22,8,0.681818,0.681818,147.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_1__endpoint__value_ps,22,8,0.681818,0.681818,130.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_1__endpoint__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.681818,0.681818,114.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,22,8,0.678977,0.678977,360.5
direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_4__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_0__endpoint__value_ps,22,8,0.676136,0.676136,633.5
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,22,8,0.676136,0.676136,342.0
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_4__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,22,8,0.676136,0.676136,263.5
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_3__lane_control_bit__value_ps,direct_max__idelay_ld__lane0__dq7__ctrl_none__endpoint__value_ps,22,8,0.676136,0.676136,171.0
