feature_a,feature_b,n_pass,n_fail,auc_pair_score_fail_higher,auc_best,fail_minus_pass_median_score
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,951.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,1.0,1.0,935.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,859.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,6,4,1.0,1.0,811.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,6,4,1.0,1.0,748.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,1.0,1.0,725.0
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,6,4,1.0,1.0,715.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,641.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,1.0,1.0,641.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,632.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,6,4,1.0,1.0,582.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,564.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,535.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,1.0,1.0,535.0
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,533.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,1.0,1.0,533.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,530.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,6,4,1.0,1.0,529.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,6,4,1.0,1.0,458.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,1.0,1.0,457.0
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,453.5
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,452.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,423.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,408.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,399.0
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,392.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,1.0,1.0,293.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,6,4,1.0,1.0,144.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,1425.5
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.958333,0.958333,1294.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,1248.5
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.958333,0.958333,1128.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,1094.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,6,4,0.958333,0.958333,1054.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,1054.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,1040.0
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.958333,0.958333,995.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.958333,0.958333,973.5
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,921.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,894.0
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,818.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,813.0
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.958333,0.958333,812.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,798.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,4,0.958333,0.958333,793.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,0.958333,0.958333,706.5
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,672.5
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,0.958333,0.958333,672.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,649.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,632.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,0.958333,0.958333,632.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,6,4,0.958333,0.958333,629.0
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,607.5
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,0.958333,0.958333,607.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.958333,0.958333,496.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.958333,0.958333,496.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.958333,0.958333,491.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,6,4,0.958333,0.958333,461.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,440.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,0.958333,0.958333,440.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.958333,0.958333,416.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,6,4,0.958333,0.958333,410.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,6,4,0.958333,0.958333,394.5
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,0.958333,0.958333,389.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,4,0.958333,0.958333,273.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1193.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1173.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane1__dq10__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1149.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1133.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq7__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1129.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1096.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1078.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1072.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1014.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,1006.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,996.0
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,985.5
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,951.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,940.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,891.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,850.5
direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.916667,0.916667,847.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.916667,0.916667,826.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,810.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,6,4,0.916667,0.916667,804.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,773.5
direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,772.5
lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,direct_max__dq_iologic__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,772.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_0__lane_control_bit__value_ps,6,4,0.916667,0.916667,766.0
direct_max__dq_iologic__lane0__dq2__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,0.916667,0.916667,760.0
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_2__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,6,4,0.916667,0.916667,719.5
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,4,0.916667,0.916667,714.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,699.5
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,698.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,695.5
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,6,4,0.916667,0.916667,676.0
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,661.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,608.0
direct_max__dq_iologic__lane0__dq1__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,6,4,0.916667,0.916667,585.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,561.5
direct_max__dq_iologic__lane0__dq0__ctrl_none__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,0.916667,0.916667,561.5
direct_max__dq_iologic__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,4,0.916667,0.916667,509.0
direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_1__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,4,0.916667,0.916667,506.0
direct_max__dq_iologic__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,498.5
lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_0__endpoint__value_ps,6,4,0.916667,0.916667,481.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,452.0
direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,6,4,0.916667,0.916667,452.0
direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,407.5
lane_spread__reset_release__all__no_bit__ctrl_none__lane__value_ps,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,6,4,0.916667,0.916667,407.5
direct_max__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_0__endpoint__value_ps,direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_1__endpoint__value_ps,6,4,0.916667,0.916667,323.0
direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,6,4,0.916667,0.916667,301.5
direct_max__idelay_data_cntvaluein__lane1__dq8__ctrl_2__endpoint__value_ps,direct_max__reset_release__all__no_bit__ctrl_none__endpoint__value_ps,6,4,0.916667,0.916667,277.0
