feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelayctrl__all__no_bit__ctrl_none__endpoint__value_ps,direct_max,idelayctrl,all,,,endpoint,6,4,1690.0,2707.0,2970.0,2505.0,2721.5,2951.0,14.5,-465.0,-1261.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,6,4,2355.0,3240.0,3630.0,2700.0,3254.5,3900.0,14.5,-930.0,-1545.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
lane_spread__idelayctrl__all__no_bit__ctrl_none__lane__value_ps,lane_spread,idelayctrl,all,,,lane,6,4,564.0,1581.0,1872.0,1379.0,1595.5,1825.0,14.5,-493.0,-1261.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq2__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,6,4,1044.0,1131.0,1557.0,1067.0,1141.0,1613.0,10.0,-490.0,-569.0,0.583333,fail_higher,0.583333,0.166667,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_0__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,0,lane_control_bit,6,4,88.0,323.5,541.0,283.0,338.0,500.0,14.5,-258.0,-412.0,0.5625,fail_higher,0.5625,0.125,overlap,0.0
direct_max__idelay_ld__lane1__dq12__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq12,,endpoint,6,4,1083.0,1397.5,1646.0,999.0,1510.0,1677.0,112.5,-647.0,-594.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq11__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq11,4,endpoint,6,4,575.0,857.0,1667.0,639.0,958.5,1656.0,101.5,-1028.0,-1081.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,6,4,892.0,1041.0,1613.0,856.0,1142.0,1570.0,101.0,-757.0,-678.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,6,4,1131.0,1246.0,1476.0,994.0,1340.0,1625.0,94.0,-482.0,-494.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_ld__lane1__dq10__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq10,,endpoint,6,4,1184.0,1433.0,1620.0,1085.0,1519.0,1625.0,86.0,-535.0,-441.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq9__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq9,2,endpoint,6,4,531.0,774.0,1195.0,587.0,813.0,1376.0,39.0,-608.0,-845.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,4,endpoint,6,4,833.0,1437.0,2038.0,1100.0,1451.0,1942.0,14.0,-938.0,-1109.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__idelay_ld__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dqs0,,endpoint,6,4,1182.0,1342.5,1496.0,1059.0,1354.0,1595.0,11.5,-437.0,-413.0,0.541667,fail_higher,0.541667,0.083333,overlap,0.0
direct_max__dq_iologic__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq13,,endpoint,6,4,2095.0,2242.5,2507.0,2013.0,2454.0,3003.0,211.5,-494.0,-908.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,6,4,755.0,1096.5,1580.0,838.0,1148.5,1562.0,52.0,-742.0,-807.0,0.5,fail_higher,0.5,0.0,overlap,0.0
lane_spread__idelay_ld__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_ld,lane1,,,lane,6,4,288.0,311.5,535.0,278.0,352.5,384.0,41.0,-257.0,-96.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,6,4,1050.0,1429.5,1860.0,1309.0,1394.0,1764.0,-35.5,-551.0,-714.0,0.5,fail_higher,0.5,0.0,overlap,0.0
