comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,27,16,22.0,301.0,1089.0,9.0,138.0,885.0,-163.0,0.353009,fail_lower,0.646991,-0.293981,overlap,0.0,3.055145
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,27,16,8.0,326.0,1275.0,27.0,172.5,1036.0,-153.5,0.356481,fail_lower,0.643519,-0.287037,overlap,0.0,2.982976
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,2,dqs_vs_dq_lane,27,16,-853.0,103.0,1070.0,-816.0,-11.75,531.5,-114.75,0.356481,fail_lower,0.643519,-0.287037,overlap,0.0,2.982976
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,0,dqs_vs_dq_lane,27,16,-607.5,10.0,1021.5,-834.5,-102.0,633.0,-112.0,0.356481,fail_lower,0.643519,-0.287037,overlap,0.0,2.982976
cntvaluein3_locked_only,direct,direct_max__idelay_data_cntvaluein__lane0__dq4__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,27,16,1327.0,2078.0,2687.0,1233.0,2034.5,2236.0,-43.5,0.356481,fail_lower,0.643519,-0.287037,overlap,0.0,2.982976
cntvaluein3_locked_only,direct,lane_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_data_cntvaluein,lane0,,,lane,27,16,719.0,1300.0,1853.0,772.0,1083.5,1563.0,-216.5,0.358796,fail_lower,0.641204,-0.282407,overlap,0.0,2.934864
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,27,16,-540.0,60.0,1075.0,-850.0,-56.0,644.0,-116.0,0.358796,fail_lower,0.641204,-0.282407,overlap,0.0,2.934864
cntvaluein3_locked_only,skew,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_2__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,2,lane1_vs_lane0_dq,27,16,-631.5,-318.5,142.5,-428.0,-271.0,297.5,47.5,0.641204,fail_higher,0.641204,0.282407,overlap,0.0,2.934864
cntvaluein3_locked_only,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane0__dq0__ctrl_none__dq0__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq0,,dq0,27,16,341.0,860.0,1589.0,302.0,635.5,1339.0,-224.5,0.359954,fail_lower,0.640046,-0.280093,overlap,0.0,2.910808
cntvaluein3_locked_only,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,27,16,-744.0,26.0,984.0,-885.0,-43.5,390.0,-69.5,0.359954,fail_lower,0.640046,-0.280093,overlap,0.0,2.910808
cntvaluein3_locked_only,skew,abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dqs,27,16,51.0,332.0,582.0,15.0,275.0,450.0,-57.0,0.359954,fail_lower,0.640046,-0.280093,overlap,0.0,2.910808
cntvaluein3_locked_only,direct,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,27,16,527.0,1325.0,1845.0,644.0,1068.5,1597.0,-256.5,0.361111,fail_lower,0.638889,-0.277778,overlap,0.0,2.886751
cntvaluein3_locked_only,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,27,16,19.0,378.0,980.0,2.0,193.5,1298.0,-184.5,0.361111,fail_lower,0.638889,-0.277778,overlap,0.0,2.886751
cntvaluein3_locked_only,direct,direct_max__idelay_data_cntvaluein__lane0__dq5__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,27,16,1411.0,1873.0,2380.0,1235.0,1818.5,2015.0,-54.5,0.361111,fail_lower,0.638889,-0.277778,overlap,0.0,2.886751
