comparison,feature_layer,feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps,support_score
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,3,dqs_vs_dq_bit,27,13,3.0,230.0,757.0,14.0,215.0,896.0,-15.0,0.606838,fail_higher,0.606838,0.213675,overlap,0.0,2.001602
locked_abort2_vs_pass,skew,dq_lane_range__iologic_skew__lane0__no_bit__ctrl_none__dq_lane__value_ps,dq_lane_range,iologic_skew,lane0,,,dq_lane,27,13,260.0,671.0,1332.0,412.0,582.0,974.0,-89.0,0.394587,fail_lower,0.605413,-0.210826,overlap,0.0,1.974914
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,27,13,6.0,392.0,1012.0,8.0,199.0,798.0,-193.0,0.396011,fail_lower,0.603989,-0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane0__dq0__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq0,0,endpoint,27,13,870.0,1309.0,2062.0,873.0,1488.0,2105.0,179.0,0.603989,fail_higher,0.603989,0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,direct,direct_max__idelay_ld__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq3,,endpoint,27,13,1126.0,1414.0,1883.0,1059.0,1282.0,1570.0,-132.0,0.396011,fail_lower,0.603989,-0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq12__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq12,3,endpoint,27,13,1190.0,1769.0,2334.0,1325.0,1697.0,2016.0,-72.0,0.396011,fail_lower,0.603989,-0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,27,13,-638.0,-51.0,807.0,-876.0,-110.0,472.0,-59.0,0.396011,fail_lower,0.603989,-0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,direct,cntvaluein_bus_skew__idelay_data_cntvaluein__lane1__dq9__ctrl_none__dq9__value_ps,cntvaluein_bus_skew,idelay_data_cntvaluein,lane1,dq9,,dq9,27,13,225.0,700.0,1529.0,276.0,656.0,1011.0,-44.0,0.396011,fail_lower,0.603989,-0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,27,13,24.0,293.0,1048.0,6.0,261.0,1382.0,-32.0,0.396011,fail_lower,0.603989,-0.207977,overlap,0.0,1.948226
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,2,endpoint,27,13,423.0,869.0,1608.0,425.0,1217.0,1684.0,348.0,0.602564,fail_higher,0.602564,0.205128,overlap,0.0,1.921538
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_3__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,3,dqs_vs_dq_lane,27,13,-674.5,-9.0,586.0,-595.5,127.0,1132.0,136.0,0.602564,fail_higher,0.602564,0.205128,overlap,0.0,1.921538
locked_abort2_vs_pass,skew,ld_dq_lane_range__idelay_ld_skew__lane1__no_bit__ctrl_none__dq_lane__value_ps,ld_dq_lane_range,idelay_ld_skew,lane1,,,dq_lane,27,13,177.0,310.0,535.0,107.0,384.0,626.0,74.0,0.60114,fail_higher,0.60114,0.202279,overlap,0.0,1.89485
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,3,dqs_vs_dq_bit,27,13,2.0,235.0,714.0,67.0,306.0,855.0,71.0,0.60114,fail_higher,0.60114,0.202279,overlap,0.0,1.89485
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_0__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,0,dqs_vs_dq_lane,27,13,-607.5,10.0,1021.5,-834.5,-56.5,633.0,-66.5,0.39886,fail_lower,0.60114,-0.202279,overlap,0.0,1.89485
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,27,13,13.0,235.0,1180.0,21.0,197.0,965.0,-38.0,0.400285,fail_lower,0.599715,-0.19943,overlap,0.0,1.868162
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,27,13,-974.0,-13.0,909.0,-887.0,-205.0,454.0,-192.0,0.401709,fail_lower,0.598291,-0.196581,overlap,0.0,1.841474
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,0,dqs_vs_dq_bit,27,13,-540.0,60.0,1075.0,-850.0,16.0,644.0,-44.0,0.401709,fail_lower,0.598291,-0.196581,overlap,0.0,1.841474
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,27,13,45.5,407.5,919.0,40.5,210.0,888.5,-197.5,0.403134,fail_lower,0.596866,-0.193732,overlap,0.0,1.814786
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq13__ctrl_3__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq13,3,dqs_vs_dq_bit,27,13,0.0,222.0,658.0,11.0,303.0,875.0,81.0,0.596866,fail_higher,0.596866,0.193732,overlap,0.0,1.814786
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,27,13,28.0,285.0,1068.0,15.0,227.0,943.0,-58.0,0.403134,fail_lower,0.596866,-0.193732,overlap,0.0,1.814786
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,27,13,46.0,417.0,1097.0,10.0,243.0,883.0,-174.0,0.404558,fail_lower,0.595442,-0.190883,overlap,0.0,1.788098
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,2,dqs_vs_dq_bit,27,13,13.0,352.0,1072.0,42.0,194.0,813.0,-158.0,0.404558,fail_lower,0.595442,-0.190883,overlap,0.0,1.788098
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,3,endpoint,27,13,1046.0,1503.0,1932.0,1149.0,1481.0,1718.0,-22.0,0.404558,fail_lower,0.595442,-0.190883,overlap,0.0,1.788098
locked_abort2_vs_pass,skew,abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_2__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,2,ld_vs_cntvaluein_dqs,27,13,17.0,240.0,763.0,9.0,382.0,855.0,142.0,0.594017,fail_higher,0.594017,0.188034,overlap,0.0,1.76141
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,3,dqs_vs_dq_bit,27,13,-738.0,23.0,653.0,-553.0,82.0,1248.0,59.0,0.594017,fail_higher,0.594017,0.188034,overlap,0.0,1.76141
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,4,dqs_vs_dq_bit,27,13,-697.0,-180.0,825.0,-298.0,-28.0,686.0,152.0,0.592593,fail_higher,0.592593,0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_2__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,2,ld_vs_cntvaluein_dq_lane,27,13,-470.0,66.5,713.0,-1017.0,-66.0,546.5,-132.5,0.407407,fail_lower,0.592593,-0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,3,dqs_vs_dq_bit,27,13,-519.0,147.0,776.0,-250.0,279.0,1246.0,132.0,0.592593,fail_higher,0.592593,0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,2,dqs_vs_dq_bit,27,13,-836.0,184.0,1169.0,-807.0,105.0,628.0,-79.0,0.407407,fail_lower,0.592593,-0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,abs_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dq__value_ps,abs_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dq,27,13,92.0,356.0,623.5,8.5,280.0,724.5,-76.0,0.407407,fail_lower,0.592593,-0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,direct,control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,27,13,179.0,422.0,674.0,266.0,495.0,806.0,73.0,0.592593,fail_higher,0.592593,0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_1__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,1,dq_lane,27,13,179.0,422.0,674.0,266.0,495.0,806.0,73.0,0.592593,fail_higher,0.592593,0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,abs_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,abs_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,27,13,26.0,304.5,985.0,43.0,250.0,726.0,-54.5,0.407407,fail_lower,0.592593,-0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,27,13,0.5,233.5,631.5,6.5,262.0,809.0,28.5,0.592593,fail_higher,0.592593,0.185185,overlap,0.0,1.734722
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,27,13,-550.0,135.0,685.0,-293.0,361.0,1100.0,226.0,0.591168,fail_higher,0.591168,0.182336,overlap,0.0,1.708034
locked_abort2_vs_pass,skew,signed_ld_dqs_minus_dq_median__idelay_ld_skew__lane1__dqs1__ctrl_none__dqs_vs_dq_lane__value_ps,signed_ld_dqs_minus_dq_median,idelay_ld_skew,lane1,dqs1,,dqs_vs_dq_lane,27,13,-246.5,-7.0,249.0,-469.0,-158.5,239.5,-151.5,0.408832,fail_lower,0.591168,-0.182336,overlap,0.0,1.708034
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,27,13,-1073.0,98.0,1097.0,-883.0,-73.0,622.0,-171.0,0.410256,fail_lower,0.589744,-0.179487,overlap,0.0,1.681346
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,27,13,11.0,423.0,1273.0,2.0,253.0,1048.0,-170.0,0.410256,fail_lower,0.589744,-0.179487,overlap,0.0,1.681346
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,3,dqs_vs_dq_bit,27,13,-576.0,163.0,744.0,-243.0,161.0,939.0,-2.0,0.589744,fail_higher,0.589744,0.179487,overlap,0.0,1.681346
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,27,13,-545.5,6.0,631.5,-349.5,6.5,809.0,0.5,0.589744,fail_higher,0.589744,0.179487,overlap,0.0,1.681346
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,2,dqs_vs_dq_bit,27,13,27.0,378.0,1078.0,13.0,262.0,899.0,-116.0,0.411681,fail_lower,0.588319,-0.176638,overlap,0.0,1.654658
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,3,endpoint,27,13,1353.0,1639.0,1973.0,1141.0,1600.0,1929.0,-39.0,0.411681,fail_lower,0.588319,-0.176638,overlap,0.0,1.654658
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_2__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,2,endpoint,27,13,945.0,1335.0,2128.0,987.0,1572.0,2068.0,237.0,0.586895,fail_higher,0.586895,0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,direct,lane_spread__dq_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dq_iologic,lane0,,,lane,27,13,2349.0,2696.0,3448.0,2270.0,2506.0,3447.0,-190.0,0.413105,fail_lower,0.586895,-0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,27,13,-1470.0,32.0,707.0,-839.0,-90.0,446.0,-122.0,0.413105,fail_lower,0.586895,-0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,direct,direct_max__dqs_iologic__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane0,dqs0,,endpoint,27,13,1921.0,2970.0,4125.0,2818.0,3089.0,4289.0,119.0,0.586895,fail_higher,0.586895,0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,direct,lane_spread__dqs_iologic__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane0,,,lane,27,13,1921.0,2970.0,4125.0,2818.0,3089.0,4289.0,119.0,0.586895,fail_higher,0.586895,0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,direct,direct_max__dq_iologic__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq11,,endpoint,27,13,1817.0,2295.0,2877.0,2055.0,2384.0,2986.0,89.0,0.586895,fail_higher,0.586895,0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,skew,signed_lane1_minus_lane0_dq_median__idelay_cntvaluein_skew__all__no_bit__ctrl_0__lane1_vs_lane0_dq__value_ps,signed_lane1_minus_lane0_dq_median,idelay_cntvaluein_skew,all,,0,lane1_vs_lane0_dq,27,13,-623.5,-356.0,92.0,-724.5,-280.0,8.5,76.0,0.586895,fail_higher,0.586895,0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,27,13,13.0,423.0,974.0,20.0,350.0,887.0,-73.0,0.413105,fail_lower,0.586895,-0.173789,overlap,0.0,1.62797
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,2,dqs_vs_dq_bit,27,13,34.0,425.0,997.0,23.0,263.0,890.0,-162.0,0.41453,fail_lower,0.58547,-0.17094,overlap,0.0,1.601282
locked_abort2_vs_pass,direct,direct_max__dqs_iologic__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,dqs_iologic,lane1,dqs1,,endpoint,27,13,1873.0,2740.0,3734.0,2490.0,2670.0,3900.0,-70.0,0.58547,fail_higher,0.58547,0.17094,overlap,0.0,1.601282
locked_abort2_vs_pass,direct,lane_spread__dqs_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dqs_iologic,lane1,,,lane,27,13,1873.0,2740.0,3734.0,2490.0,2670.0,3900.0,-70.0,0.58547,fail_higher,0.58547,0.17094,overlap,0.0,1.601282
locked_abort2_vs_pass,direct,direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,27,13,527.0,1325.0,1845.0,644.0,1103.0,1597.0,-222.0,0.415954,fail_lower,0.584046,-0.168091,overlap,0.0,1.574594
locked_abort2_vs_pass,skew,signed_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane1__no_bit__ctrl_0__ld_vs_cntvaluein_dq_lane__value_ps,signed_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane1,,0,ld_vs_cntvaluein_dq_lane,27,13,-479.5,279.0,796.0,-742.0,96.5,754.5,-182.5,0.415954,fail_lower,0.584046,-0.168091,overlap,0.0,1.574594
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,3,dqs_vs_dq_bit,27,13,-693.0,-100.0,714.0,-464.0,-67.0,855.0,33.0,0.584046,fail_higher,0.584046,0.168091,overlap,0.0,1.574594
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,3,dqs_vs_dq_bit,27,13,-756.0,8.0,391.0,-820.0,-11.0,988.0,-19.0,0.584046,fail_higher,0.584046,0.168091,overlap,0.0,1.574594
locked_abort2_vs_pass,direct,direct_max__idelay_ld__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq14,,endpoint,27,13,1003.0,1363.0,1792.0,1032.0,1470.0,1712.0,107.0,0.582621,fail_higher,0.582621,0.165242,overlap,0.0,1.547905
locked_abort2_vs_pass,direct,direct_max__idelay_ld__lane0__dq4__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq4,,endpoint,27,13,1057.0,1618.0,2295.0,1139.0,1508.0,1922.0,-110.0,0.418803,fail_lower,0.581197,-0.162393,overlap,0.0,1.521217
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,0,dqs_vs_dq_bit,27,13,3.0,296.0,807.0,0.0,197.0,876.0,-99.0,0.418803,fail_lower,0.581197,-0.162393,overlap,0.0,1.521217
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,27,13,-638.0,-73.0,1027.0,-810.0,-45.0,461.0,28.0,0.418803,fail_lower,0.581197,-0.162393,overlap,0.0,1.521217
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,0,dqs_vs_dq_bit,27,13,-1527.0,42.0,584.0,-783.0,-77.0,447.0,-119.0,0.420228,fail_lower,0.579772,-0.159544,overlap,0.0,1.494529
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane0__dq6__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq6,3,endpoint,27,13,1504.0,2009.0,2536.0,1411.0,1976.0,2338.0,-33.0,0.420228,fail_lower,0.579772,-0.159544,overlap,0.0,1.494529
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_4__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,4,dqs_vs_dq_bit,27,13,-541.0,-90.0,804.0,-298.0,-24.0,561.0,66.0,0.578348,fail_higher,0.578348,0.156695,overlap,0.0,1.467841
locked_abort2_vs_pass,direct,direct_max__idelay_ld__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq6,,endpoint,27,13,1057.0,1455.0,2059.0,1151.0,1439.0,1753.0,-16.0,0.421652,fail_lower,0.578348,-0.156695,overlap,0.0,1.467841
locked_abort2_vs_pass,skew,signed_idelayctrl_minus_reset_release__startup_relative_skew__all__no_bit__ctrl_none__idelayctrl_vs_reset__value_ps,signed_idelayctrl_minus_reset_release,startup_relative_skew,all,,,idelayctrl_vs_reset,27,13,492.0,1960.0,2337.0,993.0,1815.0,2160.0,-145.0,0.423077,fail_lower,0.576923,-0.153846,overlap,0.0,1.441153
locked_abort2_vs_pass,skew,abs_idelayctrl_minus_reset_release__startup_relative_skew__all__no_bit__ctrl_none__idelayctrl_vs_reset__value_ps,abs_idelayctrl_minus_reset_release,startup_relative_skew,all,,,idelayctrl_vs_reset,27,13,492.0,1960.0,2337.0,993.0,1815.0,2160.0,-145.0,0.423077,fail_lower,0.576923,-0.153846,overlap,0.0,1.441153
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,0,dqs_vs_dq_bit,27,13,-1469.0,-2.0,676.0,-744.0,-82.0,441.0,-80.0,0.424501,fail_lower,0.575499,-0.150997,overlap,0.0,1.414465
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,2,dqs_vs_dq_bit,27,13,11.0,355.0,920.0,17.0,292.0,939.0,-63.0,0.424501,fail_lower,0.575499,-0.150997,overlap,0.0,1.414465
locked_abort2_vs_pass,direct,direct_max__idelay_ld__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq5,,endpoint,27,13,1159.0,1363.0,1968.0,1054.0,1337.0,1623.0,-26.0,0.424501,fail_lower,0.575499,-0.150997,overlap,0.0,1.414465
locked_abort2_vs_pass,direct,direct_max__idelay_data_cntvaluein__lane1__dq15__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq15,0,endpoint,27,13,398.0,972.0,1554.0,500.0,986.0,1447.0,14.0,0.575499,fail_higher,0.575499,0.150997,overlap,0.0,1.414465
locked_abort2_vs_pass,skew,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq8__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq8,3,dqs_vs_dq_bit,27,13,-875.0,-192.0,725.0,-625.0,-44.0,855.0,148.0,0.574074,fail_higher,0.574074,0.148148,overlap,0.0,1.387777
locked_abort2_vs_pass,skew,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,2,dqs_vs_dq_bit,27,13,8.0,367.0,984.0,23.0,324.0,885.0,-43.0,0.425926,fail_lower,0.574074,-0.148148,overlap,0.0,1.387777
