delta_ps,good_ps,bad_ps,bad_lane,bad_bit,bad_families,key,good_text,bad_text
1426.0,629.0,2055.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[5].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42900.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[5\].A2 (629:629:629) (629:629:629)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[5\].A2 (2055:2055:2055) (2055:2055:2055))
1425.0,300.0,1725.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[42].A1,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43460.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[42\].A1 (300:300:300) (300:300:300)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[42\].A1 (1725:1725:1725) (1725:1725:1725))
1410.0,300.0,1710.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[27].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43453.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[27\].A2 (300:300:300) (300:300:300)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[27\].A2 (1710:1710:1710) (1710:1710:1710))
1409.0,150.0,1559.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[41].A5,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[13\].O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[41\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[41\].A5 (1559:1559:1559) (1559:1559:1559))
1399.0,640.0,2039.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][9].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43692.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[9\].A3 (640:640:640) (640:640:640)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5927.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[9\].A3 (2039:2039:2039) (2039:2039:2039))
1396.0,629.0,2025.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[4].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42899.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[4\].A3 (629:629:629) (629:629:629)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[4\].A3 (2025:2025:2025) (2025:2025:2025))
1394.0,0.0,1394.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage1_next_row_d[0].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43683.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[0\].A3 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$8329.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[0\].A3 (1394:1394:1394) (1394:1394:1394))
1379.0,0.0,1379.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage2_bank_d[1].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43705.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage2_bank_d\[1\].A3 (0:0:0) (0:0:0)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43529.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage2_bank_d\[1\].A3 (1379:1379:1379) (1379:1379:1379))
1377.0,1863.0,3240.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].ISERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.RST (1863:1863:1863) (1863:1863:1863)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.ISERDESE2_data.RST (3240:3240:3240) (3240:3240:3240))
1377.0,1863.0,3240.0,all,,['other'],INTERCONNECT:ddr3_top_inst.ddr3_phy_inst.genblk5[12].genblk1.OSERDESE2_data.RST,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.genblk1\.OSERDESE2_data.RST (1863:1863:1863) (1863:1863:1863)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43799.Q ddr3_top_inst\.ddr3_phy_inst\.genblk5\[12\]\.genblk1\.OSERDESE2_data.RST (3240:3240:3240) (3240:3240:3240))
1354.0,611.0,1965.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[86].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42962.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[86\].A2 (611:611:611) (611:611:611)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[86\].A2 (1965:1965:1965) (1965:1965:1965))
1350.0,150.0,1500.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[10].A5,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$16304.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[10\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5807.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[10\].A5 (1500:1500:1500) (1500:1500:1500))
