feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,2,dqs_vs_dq_bit,6,5,380.0,703.5,1019.0,56.0,273.0,801.0,-430.5,-963.0,-421.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,4,dqs_vs_dq_bit,6,5,315.0,713.5,948.0,189.0,326.0,533.0,-387.5,-759.0,-218.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,2,dqs_vs_dq_bit,6,5,221.0,657.5,855.0,-502.0,299.0,551.0,-358.5,-1357.0,-330.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,6,5,179.0,544.75,907.5,-367.0,244.5,560.0,-300.25,-1274.5,-381.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,6,5,409.0,688.5,922.0,201.0,450.0,736.0,-238.5,-721.0,-327.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dqs,6,5,268.0,391.5,451.0,15.0,184.0,420.0,-207.5,-436.0,-152.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,2,dqs_vs_dq_bit,6,5,83.0,553.0,909.0,205.0,390.0,416.0,-163.0,-704.0,-333.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq10__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq10,0,dqs_vs_dq_bit,6,5,254.0,302.5,605.0,31.0,211.0,461.0,-91.5,-574.0,-207.0,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_ld_minus_cntvaluein_dq_median__idelay_ld_cntvaluein_skew__lane0__no_bit__ctrl_1__ld_vs_cntvaluein_dq_lane__value_ps,abs_ld_minus_cntvaluein_dq_median,idelay_ld_cntvaluein_skew,lane0,,1,ld_vs_cntvaluein_dq_lane,6,5,114.5,301.5,685.5,105.0,230.5,277.0,-71.0,-580.5,-162.5,0.166667,fail_lower,0.833333,-0.666667,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,6,5,339.0,689.0,873.0,8.0,122.0,798.0,-567.0,-865.0,-459.0,0.2,fail_lower,0.8,-0.6,overlap,0.0
