feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,0,dqs_vs_dq_bit,22,7,10.0,245.0,730.0,59.0,357.0,878.0,112.0,-671.0,-868.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,0,dqs_vs_dq_bit,22,7,31.0,209.0,715.0,20.0,245.0,1018.0,36.0,-695.0,-987.0,0.62987,fail_higher,0.62987,0.25974,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,3,dqs_vs_dq_lane,22,7,33.5,258.25,729.5,122.5,368.5,865.0,110.25,-607.0,-831.5,0.623377,fail_higher,0.623377,0.246753,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,2,dqs_vs_dq_bit,22,7,-735.0,-203.0,702.0,-653.0,-25.0,794.0,178.0,-1355.0,-1529.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,22,7,-1093.0,-44.5,689.0,-426.0,93.0,804.0,137.5,-1115.0,-1897.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane1__no_bit__ctrl_3__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane1,,3,dq_lane,22,7,210.0,423.0,625.0,178.0,482.0,783.0,59.0,-447.0,-573.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_0__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,0,dqs_vs_dq_bit,22,7,23.0,256.0,1093.0,93.0,245.0,804.0,-11.0,-1000.0,-781.0,0.616883,fail_higher,0.616883,0.233766,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq11__ctrl_2__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq11,2,dqs_vs_dq_bit,22,7,-543.0,-50.0,740.0,-457.0,132.0,717.0,182.0,-1197.0,-1260.0,0.61039,fail_higher,0.61039,0.220779,overlap,0.0
signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_3__dqs_vs_dq_bit__value_ps,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,3,dqs_vs_dq_bit,22,7,-575.0,131.5,783.0,-451.0,281.0,934.0,149.5,-1234.0,-1509.0,0.61039,fail_higher,0.61039,0.220779,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_3__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,3,dqs_vs_dq_lane,22,7,0.0,137.25,603.5,93.0,236.5,796.5,99.25,-510.5,-796.5,0.61039,fail_higher,0.61039,0.220779,overlap,0.0
