feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq15__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq15,4,dqs_vs_dq_bit,22,7,33.0,283.0,731.0,3.0,225.0,559.0,-58.0,-728.0,-526.0,0.383117,fail_lower,0.616883,-0.233766,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq12__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq12,1,dqs_vs_dq_bit,22,7,41.0,288.0,760.0,16.0,239.0,508.0,-49.0,-744.0,-467.0,0.38961,fail_lower,0.61039,-0.220779,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_2__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,2,dqs_vs_dq_bit,22,7,12.0,263.5,745.0,49.0,209.0,482.0,-54.5,-696.0,-470.0,0.396104,fail_lower,0.603896,-0.207792,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,4,dqs_vs_dq_bit,22,7,43.0,415.0,951.0,28.0,373.0,918.0,-42.0,-923.0,-875.0,0.396104,fail_lower,0.603896,-0.207792,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq9__ctrl_4__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq9,4,dqs_vs_dq_bit,22,7,27.0,265.5,821.0,13.0,230.0,647.0,-35.5,-808.0,-620.0,0.396104,fail_lower,0.603896,-0.207792,overlap,0.0
dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,22,7,128.0,315.0,688.0,151.0,288.0,430.0,-27.0,-537.0,-302.0,0.396104,fail_lower,0.603896,-0.207792,overlap,0.0
abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane1__dq14__ctrl_1__dqs_vs_dq_bit__value_ps,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane1,dq14,1,dqs_vs_dq_bit,22,7,18.0,324.5,878.0,11.0,331.0,572.0,6.5,-867.0,-554.0,0.399351,fail_lower,0.600649,-0.201299,overlap,0.0
abs_ld_minus_cntvaluein_dqs__idelay_ld_cntvaluein_skew__lane0__dqs0__ctrl_4__ld_vs_cntvaluein_dqs__value_ps,abs_ld_minus_cntvaluein_dqs,idelay_ld_cntvaluein_skew,lane0,dqs0,4,ld_vs_cntvaluein_dqs,22,7,13.0,351.5,1151.0,158.0,243.0,457.0,-108.5,-993.0,-444.0,0.402597,fail_lower,0.597403,-0.194805,overlap,0.0
abs_dqs_bus_skew_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_none__dqs_vs_dq_bus_skew__value_ps,abs_dqs_bus_skew_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,,dqs_vs_dq_bus_skew,22,7,62.5,291.5,659.0,30.5,211.5,509.0,-80.0,-628.5,-446.5,0.409091,fail_lower,0.590909,-0.181818,overlap,0.0
abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane1__dqs1__ctrl_1__dqs_vs_dq_lane__value_ps,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane1,dqs1,1,dqs_vs_dq_lane,22,7,30.5,213.25,892.0,21.0,142.0,488.5,-71.25,-871.0,-458.0,0.409091,fail_lower,0.590909,-0.181818,overlap,0.0
abs_lane1_minus_lane0_dqs__idelay_cntvaluein_skew__all__no_bit__ctrl_4__lane1_vs_lane0_dqs__value_ps,abs_lane1_minus_lane0_dqs,idelay_cntvaluein_skew,all,,4,lane1_vs_lane0_dqs,22,7,27.0,252.0,521.0,25.0,204.0,492.0,-48.0,-496.0,-465.0,0.409091,fail_lower,0.590909,-0.181818,overlap,0.0
