experiment_id,variant,seed,lock_set,observer_payload,repo_branch,repo_commit_at_build,build_completed_at_utc,bitstream_attr,bitstream_store_path,bitstream_file,bitstream_sha256,nextpnr_json_attr,nextpnr_json_store_path,nextpnr_json_file,nextpnr_json_sha256,cvc_sdf_attr,cvc_sdf_store_path,cvc_sdf_file,cvc_sdf_sha256,cvc_sdf_nextpnr_json_file,cvc_sdf_nextpnr_json_sha256
cntvaluein3-skew-locked-seed-55,cntvaluein3-skew-locked,55,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-55-cntvaluein3-skew-locked,/nix/store/j2bggpnskqk0zwnhl44d6fnjj24xa9km-ypcb-ddr3-bitstream-seed-55-cntvaluein3-skew-locked,/nix/store/j2bggpnskqk0zwnhl44d6fnjj24xa9km-ypcb-ddr3-bitstream-seed-55-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,d8f18940f26ac69adf69a53d9f897456545743d69155c367739dd6b9f1a2e631,.#ypcb-ddr3-nextpnr-json-seed-55-cntvaluein3-skew-locked,/nix/store/2y5ndk8r50cw82bf2aylpgg3xn3qchrr-ypcb-ddr3-nextpnr-json-seed-55-cntvaluein3-skew-locked,/nix/store/2y5ndk8r50cw82bf2aylpgg3xn3qchrr-ypcb-ddr3-nextpnr-json-seed-55-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,4c2eade11b0b03610f451622ec504ed3ac8172a3469221089ea870d6f355381c,.#ypcb-ddr3-cvc-sdf-seed-55-cntvaluein3-skew-locked,/nix/store/ffi53adc419phkjvbaw74rphyzsb1p96-ypcb-ddr3-cvc-sdf-seed-55-cntvaluein3-skew-locked,/nix/store/ffi53adc419phkjvbaw74rphyzsb1p96-ypcb-ddr3-cvc-sdf-seed-55-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,fde9418480e4724d7a4b2cd48d4c90d95854a16806cfc64de202998ecd912938,/nix/store/ffi53adc419phkjvbaw74rphyzsb1p96-ypcb-ddr3-cvc-sdf-seed-55-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,4c2eade11b0b03610f451622ec504ed3ac8172a3469221089ea870d6f355381c
baseline-no-lock-seed-56,baseline-no-lock,56,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-56,/nix/store/pfbdprvk6xgzsy3jfl9a1bhj95knmgzy-ypcb-ddr3-bitstream-seed-56,/nix/store/pfbdprvk6xgzsy3jfl9a1bhj95knmgzy-ypcb-ddr3-bitstream-seed-56/ypcb_00338_1p1_ddr3_openxc7.bit,01270feb27576310fa412c77f3036cd62a8648e2ef836be4c96ce877c6af7e7a,.#ypcb-ddr3-nextpnr-json-seed-56,/nix/store/nlprcdb1xwxxc6il7s90s3iyz5gdx66v-ypcb-ddr3-nextpnr-json-seed-56,/nix/store/nlprcdb1xwxxc6il7s90s3iyz5gdx66v-ypcb-ddr3-nextpnr-json-seed-56/ypcb_00338_1p1_ddr3.placed.json,1868cff89231a7842d75f5fcee5c6b2726e1b523f9e0dd4de025eca25839d8e6,.#ypcb-ddr3-cvc-sdf-seed-56,/nix/store/acjyav29iy1ymafb1d6nqiv6dxslivcf-ypcb-ddr3-cvc-sdf-seed-56,/nix/store/acjyav29iy1ymafb1d6nqiv6dxslivcf-ypcb-ddr3-cvc-sdf-seed-56/ypcb_00338_1p1_ddr3.cvc.sdf,e4279e608152a771af161b8b2d752eeba8e4ab78ccb49fc42d710f7ee9bb9c05,/nix/store/acjyav29iy1ymafb1d6nqiv6dxslivcf-ypcb-ddr3-cvc-sdf-seed-56/ypcb_00338_1p1_ddr3.placed.json,1868cff89231a7842d75f5fcee5c6b2726e1b523f9e0dd4de025eca25839d8e6
cntvaluein3-skew-locked-seed-56,cntvaluein3-skew-locked,56,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-56-cntvaluein3-skew-locked,/nix/store/6w8fasflcm42zskc9qk64nmc352bwi11-ypcb-ddr3-bitstream-seed-56-cntvaluein3-skew-locked,/nix/store/6w8fasflcm42zskc9qk64nmc352bwi11-ypcb-ddr3-bitstream-seed-56-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,4f1e485edcc6f56f5510e70530ff3e4daaa557a8774bd99be50a95ab17616502,.#ypcb-ddr3-nextpnr-json-seed-56-cntvaluein3-skew-locked,/nix/store/p33i5v066qd66c6gigqv7hg3g8cnxcg6-ypcb-ddr3-nextpnr-json-seed-56-cntvaluein3-skew-locked,/nix/store/p33i5v066qd66c6gigqv7hg3g8cnxcg6-ypcb-ddr3-nextpnr-json-seed-56-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,1fa86f325b6f6507f30c73cf2b5e37cfe660cce7bb850a76e29676c381498d9e,.#ypcb-ddr3-cvc-sdf-seed-56-cntvaluein3-skew-locked,/nix/store/91wzi8vlcxncj028cjf449il5ys4hc3f-ypcb-ddr3-cvc-sdf-seed-56-cntvaluein3-skew-locked,/nix/store/91wzi8vlcxncj028cjf449il5ys4hc3f-ypcb-ddr3-cvc-sdf-seed-56-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,b15fed904dec21e3ccda7ec66c09b19dbe1b5707df61ad675a0eda93251b17ff,/nix/store/91wzi8vlcxncj028cjf449il5ys4hc3f-ypcb-ddr3-cvc-sdf-seed-56-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,1fa86f325b6f6507f30c73cf2b5e37cfe660cce7bb850a76e29676c381498d9e
baseline-no-lock-seed-57,baseline-no-lock,57,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-57,/nix/store/f8rb1khaws8da75sahr37qm8vbrnw4lc-ypcb-ddr3-bitstream-seed-57,/nix/store/f8rb1khaws8da75sahr37qm8vbrnw4lc-ypcb-ddr3-bitstream-seed-57/ypcb_00338_1p1_ddr3_openxc7.bit,70941448f93c0aa069e7fd11548504aeac8cb29973348acdef6292bb2ac9132c,.#ypcb-ddr3-nextpnr-json-seed-57,/nix/store/cjc8vsf6vh2gfjp2dwyblc66ajfg6a4s-ypcb-ddr3-nextpnr-json-seed-57,/nix/store/cjc8vsf6vh2gfjp2dwyblc66ajfg6a4s-ypcb-ddr3-nextpnr-json-seed-57/ypcb_00338_1p1_ddr3.placed.json,7ec75f787e030cefec440e255f3c6f3b300e023ebd981faf884d1dcaeccae270,.#ypcb-ddr3-cvc-sdf-seed-57,/nix/store/27apxni2g0baf04xz784588543k6j5xn-ypcb-ddr3-cvc-sdf-seed-57,/nix/store/27apxni2g0baf04xz784588543k6j5xn-ypcb-ddr3-cvc-sdf-seed-57/ypcb_00338_1p1_ddr3.cvc.sdf,39ec2a7186a9797295246ca1a05893a50b37091484f9f0ec5548004e710650db,/nix/store/27apxni2g0baf04xz784588543k6j5xn-ypcb-ddr3-cvc-sdf-seed-57/ypcb_00338_1p1_ddr3.placed.json,7ec75f787e030cefec440e255f3c6f3b300e023ebd981faf884d1dcaeccae270
cntvaluein3-skew-locked-seed-57,cntvaluein3-skew-locked,57,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-57-cntvaluein3-skew-locked,/nix/store/3mj00qzh7sz53abdi3qdvfjxgbf0vrdd-ypcb-ddr3-bitstream-seed-57-cntvaluein3-skew-locked,/nix/store/3mj00qzh7sz53abdi3qdvfjxgbf0vrdd-ypcb-ddr3-bitstream-seed-57-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,0e5e562e807592a1890f50f2d6808a629296d7d54486f0036daaa038ceed2c73,.#ypcb-ddr3-nextpnr-json-seed-57-cntvaluein3-skew-locked,/nix/store/pkd4sa2sa65n1y7y1y505vszd04x3cy2-ypcb-ddr3-nextpnr-json-seed-57-cntvaluein3-skew-locked,/nix/store/pkd4sa2sa65n1y7y1y505vszd04x3cy2-ypcb-ddr3-nextpnr-json-seed-57-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,7f6cc3ca3ab234cf29196e29a7a4b3b9c086b742b8e3fc63e89926a024ec8097,.#ypcb-ddr3-cvc-sdf-seed-57-cntvaluein3-skew-locked,/nix/store/kjyfm23jc92kk8id558q4yahxvr3fwl3-ypcb-ddr3-cvc-sdf-seed-57-cntvaluein3-skew-locked,/nix/store/kjyfm23jc92kk8id558q4yahxvr3fwl3-ypcb-ddr3-cvc-sdf-seed-57-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,e10ea19252b6293f3a878733cc5433da586f4ad16c58ff4bd963e7d571814a8d,/nix/store/kjyfm23jc92kk8id558q4yahxvr3fwl3-ypcb-ddr3-cvc-sdf-seed-57-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,7f6cc3ca3ab234cf29196e29a7a4b3b9c086b742b8e3fc63e89926a024ec8097
baseline-no-lock-seed-58,baseline-no-lock,58,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-58,/nix/store/r772ckz7zpxg7miwahsdhjdkwpp6k5j2-ypcb-ddr3-bitstream-seed-58,/nix/store/r772ckz7zpxg7miwahsdhjdkwpp6k5j2-ypcb-ddr3-bitstream-seed-58/ypcb_00338_1p1_ddr3_openxc7.bit,fba7f7000765a26f82694f648adcad9db87cb53047ab9ab0ec0e74826ab4ac0a,.#ypcb-ddr3-nextpnr-json-seed-58,/nix/store/dip9ahfd7d26rjz1ny5b84jqrzzlmwzn-ypcb-ddr3-nextpnr-json-seed-58,/nix/store/dip9ahfd7d26rjz1ny5b84jqrzzlmwzn-ypcb-ddr3-nextpnr-json-seed-58/ypcb_00338_1p1_ddr3.placed.json,a815711eaf0f1892fe0691124897c8c5a45ea3b5528818380ce8ec1ccd21d22c,.#ypcb-ddr3-cvc-sdf-seed-58,/nix/store/7mcds2x62b81l2x3qxfxjgbwjjbwhjli-ypcb-ddr3-cvc-sdf-seed-58,/nix/store/7mcds2x62b81l2x3qxfxjgbwjjbwhjli-ypcb-ddr3-cvc-sdf-seed-58/ypcb_00338_1p1_ddr3.cvc.sdf,fbf2e1ef2090dcdf4d260b7b783bbc8425b9ba0e2818685d64f16db325cd6a05,/nix/store/7mcds2x62b81l2x3qxfxjgbwjjbwhjli-ypcb-ddr3-cvc-sdf-seed-58/ypcb_00338_1p1_ddr3.placed.json,a815711eaf0f1892fe0691124897c8c5a45ea3b5528818380ce8ec1ccd21d22c
cntvaluein3-skew-locked-seed-58,cntvaluein3-skew-locked,58,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-58-cntvaluein3-skew-locked,/nix/store/40wz2k0hz6k1gfwdphpia22bv4hn7f9v-ypcb-ddr3-bitstream-seed-58-cntvaluein3-skew-locked,/nix/store/40wz2k0hz6k1gfwdphpia22bv4hn7f9v-ypcb-ddr3-bitstream-seed-58-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,0d3554e80684582fa49f592010ddb9c0144ab88329d92eb439934a499423b88d,.#ypcb-ddr3-nextpnr-json-seed-58-cntvaluein3-skew-locked,/nix/store/v527jzc5z2hfbqrk1mb0k8v6q92akj4v-ypcb-ddr3-nextpnr-json-seed-58-cntvaluein3-skew-locked,/nix/store/v527jzc5z2hfbqrk1mb0k8v6q92akj4v-ypcb-ddr3-nextpnr-json-seed-58-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,a3f40991c9c448c6140e2b105a9f41ee56affc74a24b7a748b991121047952d8,.#ypcb-ddr3-cvc-sdf-seed-58-cntvaluein3-skew-locked,/nix/store/glbwxrbgiygrggg26382abrycsgqlrpw-ypcb-ddr3-cvc-sdf-seed-58-cntvaluein3-skew-locked,/nix/store/glbwxrbgiygrggg26382abrycsgqlrpw-ypcb-ddr3-cvc-sdf-seed-58-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,8b92953eecea9da2fa9fb3750413c66daf40e5552bb21a11d23dd38059302c76,/nix/store/glbwxrbgiygrggg26382abrycsgqlrpw-ypcb-ddr3-cvc-sdf-seed-58-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,a3f40991c9c448c6140e2b105a9f41ee56affc74a24b7a748b991121047952d8
baseline-no-lock-seed-59,baseline-no-lock,59,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-59,/nix/store/pziwmrx4jq048imwbqzs3gl18k5b73cj-ypcb-ddr3-bitstream-seed-59,/nix/store/pziwmrx4jq048imwbqzs3gl18k5b73cj-ypcb-ddr3-bitstream-seed-59/ypcb_00338_1p1_ddr3_openxc7.bit,575d0e20f2f18388d78d3d8feeb10f0ed4faffb728a3dc15f194441e51357202,.#ypcb-ddr3-nextpnr-json-seed-59,/nix/store/6ngls7dbxww969r0gw6llgb7fnc46jwy-ypcb-ddr3-nextpnr-json-seed-59,/nix/store/6ngls7dbxww969r0gw6llgb7fnc46jwy-ypcb-ddr3-nextpnr-json-seed-59/ypcb_00338_1p1_ddr3.placed.json,e5e0513a21cd53e67219eff9380f2147268176a23935569313e228ca3dc51f19,.#ypcb-ddr3-cvc-sdf-seed-59,/nix/store/flvkz6xzl9i64sp919v3w4jh1p42qj7v-ypcb-ddr3-cvc-sdf-seed-59,/nix/store/flvkz6xzl9i64sp919v3w4jh1p42qj7v-ypcb-ddr3-cvc-sdf-seed-59/ypcb_00338_1p1_ddr3.cvc.sdf,32b3dd917ae6d4654d98e02f6a71247e56d45ddfb9a8d59e94fd9c59bf0f8ec3,/nix/store/flvkz6xzl9i64sp919v3w4jh1p42qj7v-ypcb-ddr3-cvc-sdf-seed-59/ypcb_00338_1p1_ddr3.placed.json,e5e0513a21cd53e67219eff9380f2147268176a23935569313e228ca3dc51f19
cntvaluein3-skew-locked-seed-59,cntvaluein3-skew-locked,59,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-59-cntvaluein3-skew-locked,/nix/store/cjybxd1cn3150lm773f9n8gw5v6939az-ypcb-ddr3-bitstream-seed-59-cntvaluein3-skew-locked,/nix/store/cjybxd1cn3150lm773f9n8gw5v6939az-ypcb-ddr3-bitstream-seed-59-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,8e61df0710a01d820d408445b2293483ce6022e584cfa1f82f41f7ae5ef9779c,.#ypcb-ddr3-nextpnr-json-seed-59-cntvaluein3-skew-locked,/nix/store/4yxhd4k9rkyvrcr110pds4sn51nxbahq-ypcb-ddr3-nextpnr-json-seed-59-cntvaluein3-skew-locked,/nix/store/4yxhd4k9rkyvrcr110pds4sn51nxbahq-ypcb-ddr3-nextpnr-json-seed-59-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,08115d738f995a94a740de541b5720e8ff55efe77583245c941388f55086b631,.#ypcb-ddr3-cvc-sdf-seed-59-cntvaluein3-skew-locked,/nix/store/gywjkqi7zrz42mmvqnbc2swx76wqxkw4-ypcb-ddr3-cvc-sdf-seed-59-cntvaluein3-skew-locked,/nix/store/gywjkqi7zrz42mmvqnbc2swx76wqxkw4-ypcb-ddr3-cvc-sdf-seed-59-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,845fd016bef6a14daac327cb898788e0f54bd85a232a2dfd31737024449ca3b1,/nix/store/gywjkqi7zrz42mmvqnbc2swx76wqxkw4-ypcb-ddr3-cvc-sdf-seed-59-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,08115d738f995a94a740de541b5720e8ff55efe77583245c941388f55086b631
baseline-no-lock-seed-60,baseline-no-lock,60,none,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-60,/nix/store/rlkg0lfcjmzl8jm792mxx2rc15i423ls-ypcb-ddr3-bitstream-seed-60,/nix/store/rlkg0lfcjmzl8jm792mxx2rc15i423ls-ypcb-ddr3-bitstream-seed-60/ypcb_00338_1p1_ddr3_openxc7.bit,237a8cfd29bfbbce4aa8400a95dc6c3be0a13ffefd305c6128ec3f063473e81d,.#ypcb-ddr3-nextpnr-json-seed-60,/nix/store/6nisv4iy9c42wvl7mj8hdrq1vwd7mak7-ypcb-ddr3-nextpnr-json-seed-60,/nix/store/6nisv4iy9c42wvl7mj8hdrq1vwd7mak7-ypcb-ddr3-nextpnr-json-seed-60/ypcb_00338_1p1_ddr3.placed.json,7c3cdfd223633ca8ea09133799ee43cfc215fe45dc4b0e87bd6af93a5ea945cb,.#ypcb-ddr3-cvc-sdf-seed-60,/nix/store/jsk4ysb3i05y30j8xkqi3v0cpsf2vq18-ypcb-ddr3-cvc-sdf-seed-60,/nix/store/jsk4ysb3i05y30j8xkqi3v0cpsf2vq18-ypcb-ddr3-cvc-sdf-seed-60/ypcb_00338_1p1_ddr3.cvc.sdf,f13c88c70484aae10a003ccdeeca6d7bd9f9bd025185972b797f93ff815164db,/nix/store/jsk4ysb3i05y30j8xkqi3v0cpsf2vq18-ypcb-ddr3-cvc-sdf-seed-60/ypcb_00338_1p1_ddr3.placed.json,7c3cdfd223633ca8ea09133799ee43cfc215fe45dc4b0e87bd6af93a5ea945cb
cntvaluein3-skew-locked-seed-60,cntvaluein3-skew-locked,60,cntvaluein3_two_cell_bel_lock,payload_v3_exact_abort,ypcb-fixes,98edacc7b25519c9335d35d5ea485660d2b6157d,2026-05-28T11:16:39.719147+00:00,.#ypcb-ddr3-bitstream-seed-60-cntvaluein3-skew-locked,/nix/store/bccybb9lcjfzf0rcj0p9smsw5qwcmalc-ypcb-ddr3-bitstream-seed-60-cntvaluein3-skew-locked,/nix/store/bccybb9lcjfzf0rcj0p9smsw5qwcmalc-ypcb-ddr3-bitstream-seed-60-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3_openxc7.bit,1157084280e336c1c7a656990f19eb3dca105c84d99cc3873209ba5db8a0787a,.#ypcb-ddr3-nextpnr-json-seed-60-cntvaluein3-skew-locked,/nix/store/m3gxiy5n50v9yfbf40lpid1g86m1c39m-ypcb-ddr3-nextpnr-json-seed-60-cntvaluein3-skew-locked,/nix/store/m3gxiy5n50v9yfbf40lpid1g86m1c39m-ypcb-ddr3-nextpnr-json-seed-60-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,0550846c47919fe01cfba61344b68dc372b389e7386cacdce384544c422c4d3b,.#ypcb-ddr3-cvc-sdf-seed-60-cntvaluein3-skew-locked,/nix/store/igzc0rm55bd5jmpyxn4kx4855ry3jzxd-ypcb-ddr3-cvc-sdf-seed-60-cntvaluein3-skew-locked,/nix/store/igzc0rm55bd5jmpyxn4kx4855ry3jzxd-ypcb-ddr3-cvc-sdf-seed-60-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.cvc.sdf,dc3dc0598bd758db0c3b979d4042ddc3b0de4f6b2b22d888df60feebb30784a2,/nix/store/igzc0rm55bd5jmpyxn4kx4855ry3jzxd-ypcb-ddr3-cvc-sdf-seed-60-cntvaluein3-skew-locked/ypcb_00338_1p1_ddr3.placed.json,0550846c47919fe01cfba61344b68dc372b389e7386cacdce384544c422c4d3b
