delta_ps,good_ps,bad_ps,bad_lane,bad_bit,bad_families,key,good_text,bad_text
1769.0,540.0,2309.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[50].A4,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42945.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[50\].A4 (540:540:540) (540:540:540)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[50\].A4 (2309:2309:2309) (2309:2309:2309))
1769.0,0.0,1769.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[6][7].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$35752.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[7\].A3 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6874.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[7\].A3 (1769:1769:1769) (1769:1769:1769))
1739.0,150.0,1889.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[51].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42946.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[51\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[51\].A5 (1889:1889:1889) (1889:1889:1889))
1725.0,150.0,1875.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[18].A4,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$17520.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[18\].A4 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6425.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[18\].A4 (1875:1875:1875) (1875:1875:1875))
1725.0,675.0,2400.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[5][7].A4,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5933.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[5\]\[7\].A4 (675:675:675) (675:675:675)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5933.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[5\]\[7\].A4 (2400:2400:2400) (2400:2400:2400))
1725.0,540.0,2265.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.delay_before_precharge_counter_d[4][2].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$9269.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.delay_before_precharge_counter_d\[4\]\[2\].A1 (540:540:540) (540:540:540)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6745.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.delay_before_precharge_counter_d\[4\]\[2\].A1 (2265:2265:2265) (2265:2265:2265))
1710.0,150.0,1860.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N.Y[61].A5,(INTERCONNECT \$auto\$abc9_ops\.cc\:1550\:reintegrate\$180075.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$14265\.Y\[61\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43201.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$14265\.Y\[61\].A5 (1860:1860:1860) (1860:1860:1860))
1694.0,675.0,2369.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[6][7].A4,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6873.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[7\].A4 (675:675:675) (675:675:675)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6873.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[7\].A4 (2369:2369:2369) (2369:2369:2369))
1673.0,216.0,1889.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage2_row_d[8].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43715.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage2_row_d\[8\].A2 (216:216:216) (216:216:216)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43539.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage2_row_d\[8\].A2 (1889:1889:1889) (1889:1889:1889))
1611.0,639.0,2250.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[6][2].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43685.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[2\].A2 (639:639:639) (639:639:639)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6873.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[2\].A2 (2250:2250:2250) (2250:2250:2250))
1590.0,1019.0,2609.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[63].A3,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$19925.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[63\].A3 (1019:1019:1019) (1019:1019:1019)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43521.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[63\].A3 (2609:2609:2609) (2609:2609:2609))
1583.0,216.0,1799.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[7][5].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$35671.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[7\]\[5\].A3 (216:216:216) (216:216:216)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6859.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[7\]\[5\].A3 (1799:1799:1799) (1799:1799:1799))
1575.0,675.0,2250.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[20].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$17701.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[20\].A1 (675:675:675) (675:675:675)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6423.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[20\].A1 (2250:2250:2250) (2250:2250:2250))
1560.0,150.0,1710.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[6][7].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6874.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[7\].A1 (150:150:150) (150:150:150)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43690.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[7\].A1 (1710:1710:1710) (1710:1710:1710))
1537.0,308.0,1845.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[74].A1,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$29341.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[74\].A1 (308:308:308) (308:308:308)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[74\].A1 (1845:1845:1845) (1845:1845:1845))
1529.0,0.0,1529.0,all,,['idelay_control'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$N$memwr$idelay_data_cntvaluein$rtl/ddr3_controller.v:2496$N_DATA[4:0]$N[0].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$30513.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$0\$memwr\$\\idelay_data_cntvaluein\$rtl/ddr3_controller\.v\:2496\$7662_DATA\[4\:0\]\$8497\[0\].A2 (0:0:0) (0:0:0)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$0\$memwr\$\\idelay_data_cntvaluein\$rtl/ddr3_controller\.v\:2496\$7662_DATA\[4\:0\]\$8497\[0\].A2 (1529:1529:1529) (1529:1529:1529))
1529.0,150.0,1679.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][10].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43717.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[10\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[23\].O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[10\].A5 (1679:1679:1679) (1679:1679:1679))
1514.0,0.0,1514.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage1_next_row_d[13].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43696.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[13\].A2 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$8329.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[13\].A2 (1514:1514:1514) (1514:1514:1514))
1494.0,216.0,1710.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[4][2].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43786.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[2\].A3 (216:216:216) (216:216:216)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6844.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[2\].A3 (1710:1710:1710) (1710:1710:1710))
1485.0,1034.0,2519.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][3].A5,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[23\].O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[3\].A5 (1034:1034:1034) (1034:1034:1034)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[23\].O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[3\].A5 (2519:2519:2519) (2519:2519:2519))
1485.0,0.0,1485.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage1_next_row_d[7].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43690.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[7\].A3 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$logic_and\$rtl/ddr3_controller\.v\:1367\$7845_Y.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[7\].A3 (1485:1485:1485) (1485:1485:1485))
1480.0,1069.0,2549.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][7].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5927.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[7\].A1 (1069:1069:1069) (1069:1069:1069)),(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[23\].O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[7\].A1 (2549:2549:2549) (2549:2549:2549))
1442.0,312.0,1754.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[54].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42941.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[54\].A3 (312:312:312) (312:312:312)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[54\].A3 (1754:1754:1754) (1754:1754:1754))
1425.0,540.0,1965.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[27].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$18354.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26130_Y\[27\].A1 (540:540:540) (540:540:540)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6425.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[27\].A1 (1965:1965:1965) (1965:1965:1965))
1424.0,855.0,2279.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[4][2].A2,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6844.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[2\].A2 (855:855:855) (855:855:855)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6745.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[2\].A2 (2279:2279:2279) (2279:2279:2279))
1423.0,827.0,2250.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[102].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42997.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[102\].A2 (827:827:827) (827:827:827)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[102\].A2 (2250:2250:2250) (2250:2250:2250))
1412.0,298.0,1710.0,all,,['other'],INTERCONNECT:$abc$$lut$memoryddr3_top_inst.ddr3_controller_inst.o_wb_ack_read_q$wrmux[0][1][0]$y$N[1].A3,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$30666.Q \$abc\$179448\$lut\$memory\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_ack_read_q\$wrmux\[0\]\[1\]\[0\]\$y\$29026\[1\].A3 (298:298:298) (298:298:298)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$38332.Q \$abc\$179448\$lut\$memory\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_ack_read_q\$wrmux\[0\]\[1\]\[0\]\$y\$29026\[1\].A3 (1710:1710:1710) (1710:1710:1710))
1412.0,1167.0,2579.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][2].A1,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5927.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[2\].A1 (1167:1167:1167) (1167:1167:1167)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5927.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[2\].A1 (2579:2579:2579) (2579:2579:2579))
1411.0,1289.0,2700.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][5].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43712.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[5\].A2 (1289:1289:1289) (1289:1289:1289)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5927.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[5\].A2 (2700:2700:2700) (2700:2700:2700))
1409.0,150.0,1559.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.Y[40].A4,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$15745.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9114\.Y\[40\].A4 (150:150:150) (150:150:150)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$5638.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9114\.Y\[40\].A4 (1559:1559:1559) (1559:1559:1559))
1409.0,0.0,1409.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.delay_before_write_counter_d[1][0].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$37574.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.delay_before_write_counter_d\[1\]\[0\].A5 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$7580.O5 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.delay_before_write_counter_d\[1\]\[0\].A5 (1409:1409:1409) (1409:1409:1409))
1394.0,675.0,2069.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[66].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43412.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[66\].A5 (675:675:675) (675:675:675)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[66\].A5 (2069:2069:2069) (2069:2069:2069))
1394.0,540.0,1934.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[80].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43418.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[80\].A5 (540:540:540) (540:540:540)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[80\].A5 (1934:1934:1934) (1934:1934:1934))
1386.0,324.0,1710.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[0][13].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$38323.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[0\]\[13\].A2 (324:324:324) (324:324:324)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$38313.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[0\]\[13\].A2 (1710:1710:1710) (1710:1710:1710))
1381.0,1259.0,2640.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$shiftx$rtl/ddr3_controller.v:0$N.buffer[36].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42938.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[36\].A2 (1259:1259:1259) (1259:1259:1259)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$42761.Q \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$shiftx\$rtl/ddr3_controller\.v\:0\$9080\.buffer\[36\].A2 (2640:2640:2640) (2640:2640:2640))
1381.0,584.0,1965.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[125].A4,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43503.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[125\].A4 (584:584:584) (584:584:584)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[125\].A4 (1965:1965:1965) (1965:1965:1965))
1379.0,0.0,1379.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[4][1].A1,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43785.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[1\].A1 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6745.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[4\]\[1\].A1 (1379:1379:1379) (1379:1379:1379))
1379.0,540.0,1919.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.bank_active_row_d[6][5].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43712.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[5\].A2 (540:540:540) (540:540:540)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6873.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.bank_active_row_d\[6\]\[5\].A2 (1919:1919:1919) (1919:1919:1919))
1365.0,0.0,1365.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage1_next_row_d[3].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43686.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[3\].A2 (0:0:0) (0:0:0)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$8329.O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage1_next_row_d\[3\].A2 (1365:1365:1365) (1365:1365:1365))
1357.0,532.0,1889.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.cmd_d[2][2].A4,(INTERCONNECT \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[23\].O6 \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[2\].A4 (532:532:532) (532:532:532)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43709.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.cmd_d\[2\]\[2\].A4 (1889:1889:1889) (1889:1889:1889))
1351.0,764.0,2115.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[124].A2,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43502.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[124\].A2 (764:764:764) (764:764:764)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[124\].A2 (2115:2115:2115) (2115:2115:2115))
1350.0,584.0,1934.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.o_wb_data[61].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43471.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[61\].A5 (584:584:584) (584:584:584)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43369.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.o_wb_data\[61\].A5 (1934:1934:1934) (1934:1934:1934))
1350.0,150.0,1500.0,all,,['other'],INTERCONNECT:$abc$$lutddr3_top_inst.ddr3_controller_inst.stage2_row_d[13].A5,(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43544.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage2_row_d\[13\].A5 (150:150:150) (150:150:150)),(INTERCONNECT \$auto\$ff\.cc\:266\:slice\$43544.Q \$abc\$179448\$lut\\ddr3_top_inst\.ddr3_controller_inst\.stage2_row_d\[13\].A5 (1500:1500:1500) (1500:1500:1500))
1349.0,540.0,1889.0,all,,['other'],INTERCONNECT:$abc$$lut$flattenddr3_top_inst.ddr3_controller_inst.$procmux$N_Y[22].A4,(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$17939.O6 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[22\].A4 (540:540:540) (540:540:540)),(INTERCONNECT \$abc\$179448\$lut\$aiger179447\$6425.O5 \$abc\$179448\$lut\$flatten\\ddr3_top_inst\.\\ddr3_controller_inst\.\$procmux\$26139_Y\[22\].A4 (1889:1889:1889) (1889:1889:1889))
