sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
cntvaluein3-skew-locked-seed-36,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1366.0,1575.0,2246.0,2246.0,880.0,880.0
cntvaluein3-skew-locked-seed-37,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1611.0,1738.0,1949.0,1949.0,338.0,338.0
cntvaluein3-skew-locked-seed-38,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1853.0,2078.0,2098.0,2098.0,245.0,245.0
cntvaluein3-skew-locked-seed-39,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1516.0,1876.0,2016.0,2016.0,500.0,500.0
cntvaluein3-skew-locked-seed-40,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1383.0,1950.0,2217.0,2217.0,834.0,834.0
cntvaluein3-skew-locked-seed-41,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1213.0,1878.0,1902.0,1902.0,689.0,689.0
cntvaluein3-skew-locked-seed-42,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1675.0,1741.0,1917.0,1917.0,242.0,242.0
cntvaluein3-skew-locked-seed-43,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1034.0,1144.0,2111.0,2111.0,1077.0,1077.0
cntvaluein3-skew-locked-seed-44,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1039.0,1291.0,2338.0,2338.0,1299.0,1299.0
cntvaluein3-skew-locked-seed-45,fail,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,920.0,1055.0,1481.0,1481.0,561.0,561.0
cntvaluein3-skew-locked-seed-46,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,945.0,1447.0,1738.0,1738.0,793.0,793.0
cntvaluein3-skew-locked-seed-47,pass,cntvaluein_bus_skew,idelay_data_cntvaluein,lane0,dq2,,dq2,5,1674.0,2072.0,2332.0,2332.0,658.0,658.0
