feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__idelay_ld__lane0__dq3__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dq3,,endpoint,2,1,1452.0,1645.0,1838.0,1554.0,1554.0,1554.0,-91.0,-284.0,-102.0,0.5,fail_higher,0.5,0.0,overlap,0.0
cntvaluein_bus_skew__idelay_dqs_cntvaluein__lane0__dqs0__ctrl_none__dqs0__value_ps,cntvaluein_bus_skew,idelay_dqs_cntvaluein,lane0,dqs0,,dqs0,2,1,471.0,602.5,734.0,691.0,691.0,691.0,88.5,-43.0,-220.0,0.5,fail_higher,0.5,0.0,overlap,0.0
lane_spread__idelay_dqs_cntvaluein__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,idelay_dqs_cntvaluein,lane0,,,lane,2,1,471.0,602.5,734.0,691.0,691.0,691.0,88.5,-43.0,-220.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,4,endpoint,2,1,1138.0,1471.5,1805.0,1549.0,1549.0,1549.0,77.5,-256.0,-411.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq14__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq14,4,endpoint,2,1,1180.0,1513.5,1847.0,1587.0,1587.0,1587.0,73.5,-260.0,-407.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq1__ctrl_3__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq1,3,endpoint,2,1,1832.0,2012.5,2193.0,1940.0,1940.0,1940.0,-72.5,-253.0,-108.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq10__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq10,4,endpoint,2,1,1085.0,1419.0,1753.0,1491.0,1491.0,1491.0,72.0,-262.0,-406.0,0.5,fail_higher,0.5,0.0,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,2,lane_control_bit,2,1,224.0,342.0,460.0,273.0,273.0,273.0,-69.0,-187.0,-49.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_ld__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dqs1,,endpoint,2,1,1511.0,1571.0,1631.0,1514.0,1514.0,1514.0,-57.0,-117.0,-3.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__dq_iologic__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq15,,endpoint,2,1,2167.0,2321.5,2476.0,2374.0,2374.0,2374.0,52.5,-102.0,-207.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_data_cntvaluein__lane0__dq3__ctrl_4__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,2,1,1069.0,1458.5,1848.0,1409.0,1409.0,1409.0,-49.5,-439.0,-340.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__idelay_dqs_cntvaluein__lane1__dqs1__ctrl_2__endpoint__value_ps,direct_max,idelay_dqs_cntvaluein,lane1,dqs1,2,endpoint,2,1,1452.0,1816.5,2181.0,1774.0,1774.0,1774.0,-42.5,-407.0,-322.0,0.5,fail_higher,0.5,0.0,overlap,0.0
