feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,1,lane_control_bit,6,5,179.0,331.0,638.0,312.0,409.0,622.0,78.0,-326.0,-443.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__idelay_data_cntvaluein__lane1__dq13__ctrl_0__endpoint__value_ps,direct_max,idelay_data_cntvaluein,lane1,dq13,0,endpoint,6,5,703.0,842.0,1758.0,760.0,887.0,1592.0,45.0,-998.0,-889.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__idelay_ld__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane0,dqs0,,endpoint,6,5,1182.0,1342.5,1496.0,1059.0,1375.0,1595.0,32.5,-437.0,-413.0,0.633333,fail_higher,0.633333,0.266667,overlap,0.0
direct_max__dq_iologic__lane1__dq12__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq12,,endpoint,6,5,1756.0,2131.5,2769.0,1924.0,2549.0,3193.0,417.5,-845.0,-1437.0,0.6,fail_higher,0.6,0.2,overlap,0.0
direct_max__dq_iologic__lane1__dq10__ctrl_none__endpoint__value_ps,direct_max,dq_iologic,lane1,dq10,,endpoint,6,5,1868.0,2068.5,2598.0,1636.0,2259.0,3108.0,190.5,-962.0,-1240.0,0.6,fail_higher,0.6,0.2,overlap,0.0
lane_spread__dq_iologic__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,dq_iologic,lane1,,,lane,6,5,2464.0,2641.0,3085.0,2388.0,2780.0,3477.0,139.0,-697.0,-1013.0,0.6,fail_higher,0.6,0.2,overlap,0.0
direct_max__idelay_ld__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,idelay_ld,lane1,dq13,,endpoint,6,5,1006.0,1418.0,1536.0,870.0,1524.0,1695.0,106.0,-666.0,-689.0,0.6,fail_higher,0.6,0.2,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_4__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,4,lane_control_bit,6,5,265.0,370.0,465.0,224.0,459.0,617.0,89.0,-241.0,-352.0,0.6,fail_higher,0.6,0.2,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane1__no_bit__ctrl_2__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane1,,2,lane_control_bit,6,5,177.0,300.5,658.0,196.0,356.0,679.0,55.5,-462.0,-502.0,0.6,fail_higher,0.6,0.2,overlap,0.0
control_fanout_spread__idelay_data_cntvaluein__lane0__no_bit__ctrl_1__lane_control_bit__value_ps,control_fanout_spread,idelay_data_cntvaluein,lane0,,1,lane_control_bit,6,5,187.0,439.0,537.0,354.0,391.0,658.0,-48.0,-183.0,-471.0,0.6,fail_higher,0.6,0.2,overlap,0.0
