sample,status,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps,value_ps
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,2,endpoint,1,2177.0,2177.0,2177.0,2177.0,0.0,2177.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,3,endpoint,1,2286.0,2286.0,2286.0,2286.0,0.0,2286.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq2,4,endpoint,1,1837.0,1837.0,1837.0,1837.0,0.0,1837.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,0,endpoint,1,1741.0,1741.0,1741.0,1741.0,0.0,1741.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,1,endpoint,1,1945.0,1945.0,1945.0,1945.0,0.0,1945.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,2,endpoint,1,2318.0,2318.0,2318.0,2318.0,0.0,2318.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,3,endpoint,1,1764.0,1764.0,1764.0,1764.0,0.0,1764.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq3,4,endpoint,1,1069.0,1069.0,1069.0,1069.0,0.0,1069.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,0,endpoint,1,1881.0,1881.0,1881.0,1881.0,0.0,1881.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,1,endpoint,1,2082.0,2082.0,2082.0,2082.0,0.0,2082.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,2,endpoint,1,2265.0,2265.0,2265.0,2265.0,0.0,2265.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,3,endpoint,1,2283.0,2283.0,2283.0,2283.0,0.0,2283.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq4,4,endpoint,1,1830.0,1830.0,1830.0,1830.0,0.0,1830.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,0,endpoint,1,1800.0,1800.0,1800.0,1800.0,0.0,1800.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,1,endpoint,1,1815.0,1815.0,1815.0,1815.0,0.0,1815.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,2,endpoint,1,2401.0,2401.0,2401.0,2401.0,0.0,2401.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,3,endpoint,1,1850.0,1850.0,1850.0,1850.0,0.0,1850.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq5,4,endpoint,1,1125.0,1125.0,1125.0,1125.0,0.0,1125.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,0,endpoint,1,2059.0,2059.0,2059.0,2059.0,0.0,2059.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,1,endpoint,1,2167.0,2167.0,2167.0,2167.0,0.0,2167.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,2,endpoint,1,2342.0,2342.0,2342.0,2342.0,0.0,2342.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,3,endpoint,1,2378.0,2378.0,2378.0,2378.0,0.0,2378.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq6,4,endpoint,1,1932.0,1932.0,1932.0,1932.0,0.0,1932.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,0,endpoint,1,2052.0,2052.0,2052.0,2052.0,0.0,2052.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,1,endpoint,1,2164.0,2164.0,2164.0,2164.0,0.0,2164.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,2,endpoint,1,2395.0,2395.0,2395.0,2395.0,0.0,2395.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,3,endpoint,1,1810.0,1810.0,1810.0,1810.0,0.0,1810.0
seed3-exact-abort-baseline,pass,direct_max,idelay_data_cntvaluein,lane0,dq7,4,endpoint,1,1924.0,1924.0,1924.0,1924.0,0.0,1924.0
